OBJECTID,TYPE,Status,Comments,Date_Modified,Compiler,created_user,created_date,last_edited_user,last_edited_date,GlobalID,Shape__Area,Shape__Length
184,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,397bd22c-0be9-446d-b528-6e5396002975,11085.4497070313,723.106147864156
185,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,370ca542-b857-4db2-9e91-af21359730b0,238.1328125,125.751369046132
186,Bridge Outline Features,Updated,,2012-11-02T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,56fca9f1-2fea-4bc8-84b6-be7d62a5259c,4669.03979492188,312.108114396928
187,Bridge Outline Features,Updated,,2012-11-02T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,4b06ce67-bcf1-4dd9-9cbd-ffc458ad5a7b,4653.32495117188,311.796151184463
188,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,e6112214-ad52-4291-9d3a-af564b796af1,88.069091796875,41.5190567086749
189,Bridge Outline Features,Updated,,2012-11-02T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,54b310ba-a6b6-4e1a-b806-a6435687a5c6,7496.07348632813,533.308743757216
190,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,f236d1f1-b4ec-4073-a803-23c413edff9a,330.944091796875,92.6804872751437
191,Bridge Outline Features,Updated,,2012-11-02T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,b41ef10b-55b8-4f17-ba68-22dc66e5bdbb,8375.81713867188,666.371348275933
192,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,b67e0938-dc83-4189-829a-684d1a86aabd,5765.29858398438,445.338191532355
193,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,11779d30-010b-4689-98eb-785caec42cac,2307.69018554688,227.678402744918
194,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,4d8e4ecd-b28c-4cbc-bcbb-c5df3f3c61fe,484.916748046875,88.1033314178974
195,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,fd6cfb33-fa5f-4a1e-9f3d-87803814a145,3706.2294921875,290.603706680812
196,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,3788d8d9-de99-41db-ad44-a89499669766,3110.6357421875,272.788556931488
197,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,8afb38c9-4e0e-4b60-a2e3-8bc8fb24093d,214.67578125,69.1921460012352
198,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,b20e7ba6-d17b-46a7-8db3-726b6e1300ab,109.291259765625,48.5172264301664
199,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,742f6dce-6eee-4938-8688-5a34b5bf9f05,151.792236328125,53.7820441827928
200,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,1ed444e1-8a48-4f81-99f1-3b11128bd096,2848.23315429688,255.23961252896
201,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,19f4933e-cf1d-4d4c-8bda-b889981981b6,2860.81274414063,230.742455439306
202,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,655ee514-c1da-48cb-8146-47bab8c45371,318.619384765625,101.356898625038
203,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,40c65185-3448-4128-8889-63dae5b45ceb,275.688232421875,82.4886120287403
204,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,2793dfc8-1f63-4307-bb93-db992dddcf4c,5211.17333984375,390.610837953293
205,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,3a417acd-f2b9-4391-904c-4bc4974c54ef,5452.07348632813,420.473444180742
206,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,fc3f8c67-889b-4613-b3eb-4553af9a32a2,242.89208984375,63.5962363522833
207,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,52fdcfdc-1ce0-423a-bce0-3b557af98238,5085.79248046875,400.181911277693
208,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,1c3c2504-605b-435f-b646-173a4358fe5f,2626.96508789063,230.456883102962
209,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,302e40cd-5525-42d1-b7e8-26a794a0512e,4958.18725585938,436.630227090373
210,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,5a6e9aa7-8c93-4216-9c37-41b6dde43621,797.61376953125,129.309736656277
211,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,0a164d4f-0e13-4b3e-bb3b-5a857c0ddab7,78.225830078125,38.0934376903287
212,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,c04aaf52-0a90-492b-a7cc-dc5fd038c49d,3138.35766601563,447.917984211482
213,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,3cb226ee-8f39-46f1-9ca6-5e6f35466baa,2574.94482421875,368.582190936461
214,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,fbff6e27-f7ba-4709-9fab-6b40edc36411,58.72021484375,30.9977484154666
215,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,c12752ba-714e-4072-9991-8765ef3d621a,153.904541015625,49.6454653118551
216,Bridge Outline Features,Updated,,2012-11-02T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,a01c5f85-de83-4bcc-9d2a-4352dee4fe4f,248.857666015625,67.6399830996736
217,Bridge Outline Features,Updated,,2012-11-02T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,970a521e-59ca-4a80-b1ac-fd4be12c0d0c,118.11767578125,66.821879027481
218,Bridge Outline Features,Updated,,2012-11-02T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,b206b1bb-1dc5-48c0-922c-02422c8d9eeb,4157.63256835938,338.627336113592
219,Bridge Outline Features,Updated,,2012-11-02T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,5821cdf2-6a79-484b-9c81-eeeedb49a8b2,2529.20458984375,273.150084821262
220,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,9e37724e-0b37-4896-8968-3ece1120babd,2242.19702148438,212.053770046323
221,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,4d7a485d-841c-4542-b720-fd7ba02e3d5d,1828.337890625,182.043574808295
222,Bridge Outline Features,Updated,,2012-11-02T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,5091da3b-2e79-4734-9532-e25dd1f46a9f,7590.13427734375,465.451266003685
223,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,fcb580a8-a3c9-47d3-bd52-201201161512,224.53271484375,59.9766320742705
224,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,56e4df13-a259-491a-b585-e00821fb9a31,2504.6533203125,215.098654788173
225,Bridge Outline Features,Updated,,2012-11-02T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,391f5a8a-291b-4f2a-be3d-4dd89fa8a5b9,1161.49194335938,155.891713019232
226,Bridge Outline Features,Updated,,2012-11-02T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,44c91b22-65ee-4418-b3f6-8bd8536a8b8a,3358.24194335938,289.313328409809
227,Bridge Outline Features,Updated,,2012-11-02T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,323a184e-b794-4853-bddc-3211a96d4395,3270.64721679688,279.976211873725
228,Bridge Outline Features,Updated,,2012-11-02T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,8b736750-8be4-48ad-bedd-f4acad1e4924,2856.05200195313,256.780078821765
229,Bridge Outline Features,Updated,,2012-11-02T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,7a4fc5b5-76b3-4d18-b335-6e994c763d83,5629.07421875,376.475914936403
230,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,aca50084-fdf3-4d5c-aa53-37316a22faf0,176.80615234375,76.4590804926883
231,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,400b0a2b-d7ae-4e3c-b2f3-31deee184237,555.792236328125,125.491767740784
232,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,07b24585-90e9-4003-8a75-e261b2515fd0,129.463623046875,45.5162226153998
233,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,865d7590-d575-4e94-a687-f2a5141b9a33,458.21875,192.910842422146
234,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,a8d28d3f-0031-4b53-a66d-f4b336943dde,64.7548828125,34.6357747370656
235,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,ebb98b65-15b1-46a0-b919-ab53305d3ad4,2676.82470703125,248.645709221689
236,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,17627a4a-79c3-46a4-baa7-c44f202aeea8,198.053955078125,69.9690253242578
237,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,b8c105db-e271-487a-ac1f-e7b8d9071b5f,775.69189453125,136.037074733441
238,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,c6e3b9f4-245f-4e36-a0d8-1c13f1f0884b,281.614990234375,81.9035462154642
239,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,9aeb4600-898a-4764-ac3b-4b4f02f59140,356.2666015625,77.8440401727699
240,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,4685a357-e634-4589-948b-f67c73a15311,153.6513671875,52.7517656443423
241,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,dec117f1-fb7a-42f5-931d-d2c6f5f5779f,641.644287109375,102.713159231578
242,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,20bb7ad3-acc6-4446-8f51-186b8b545c95,4184.10424804688,348.819751652288
243,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,f215e492-8230-4751-bd4b-a1d799bd21ef,4716.35278320313,328.756700157178
244,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,ab15ebf7-767f-490b-bb08-592c494cc451,67.1806640625,36.1127919322251
245,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,deed3305-fc8c-45be-aa92-4b3305caa17e,113.854736328125,44.5815872123368
246,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,236dcb30-bc36-45dd-80dc-7ba5a0b4e996,55.539794921875,32.2804611447955
247,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,a019a59a-8f7e-4093-96fd-628162450b80,71.747802734375,36.7613269012962
248,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,4a3710f0-60c3-4757-9313-3a6c53a516b5,158.281005859375,65.3207769114474
249,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,c19de33d-738b-4e88-bd9b-59fb6e9706ac,157.388671875,54.9649396420711
250,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,280928a5-731c-4252-aef0-4207c36c7bf5,167.037109375,57.7503220704022
251,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,eb448194-cec9-4107-9276-676e2678e6b7,1274.01586914063,160.633084604763
252,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,ae02ed83-ff55-43d9-ba96-69b08dab4a41,423.5302734375,167.096533379265
253,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,1ec72333-f8c0-4f11-9191-ba459ea19279,2726.99877929688,260.287025631046
254,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,92ad69f3-63f1-4d9b-b4e7-5b3b37316ac3,239.747802734375,122.110696540383
255,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,f1133171-b1d2-48ae-9f31-438fac567b00,136.585205078125,61.326332812081
256,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,a0ab6ef7-c568-45e1-8954-d98163e78fb7,248.203369140625,129.317218360471
257,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,449b2ed4-8f09-4afc-9e2a-c394c669e805,63.971435546875,39.3933690826092
258,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,eae968b2-4adc-4758-9e8a-c4c90dd0cf39,57.51513671875,33.3299813275818
259,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,2e036539-391b-479e-b5a7-50a71d2e2b42,201.048095703125,78.4649748008073
260,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,bad14878-9b31-4774-9423-122de6bbd45b,133.72314453125,49.8296145486658
261,Bridge Outline Features,Updated,,2017-12-18T00:00:00.000Z,A.Holland,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,017432dd-3fcd-484d-a515-90665f49e9b5,501.051513671875,95.7572679568122
262,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,100178c5-0a83-4f9f-9c84-dc65d71b64b3,506.11865234375,90.5767403578643
263,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,3c498b68-6f53-42f7-ac1c-11d47d70567d,600.5283203125,228.006726473692
264,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,2654bb8f-7791-4a01-a0ba-36f02a2bb395,379.14013671875,180.680095072328
265,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,88760e55-dffe-49f1-8df8-56c00750dc62,72.973876953125,35.3795756452623
266,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,eb173146-c52e-4a26-9623-f0d52421ba62,216.855712890625,78.5352940338094
267,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,d949da08-aeed-4ea2-913d-a56f7715f907,264.87744140625,119.811986977558
268,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,6b9f437c-9d20-4c00-be5a-9362eb6afef4,430.260498046875,126.725782659931
269,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,dd089b59-2c5b-4faf-bd80-5f32b6112e8c,223.729248046875,60.6143348461316
270,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,fa5237d7-d808-47b1-99ca-d6ea5d9ac507,369.6328125,96.5303542797364
271,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,3274f643-9152-4b1c-92b2-4ad964e6ac4f,445.651123046875,107.010545317418
272,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,9dea982a-acbb-4e69-8a21-47246923d3f7,5305.02172851563,365.764134130755
273,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,d5cab966-f8bd-4226-9f9b-51879cce315b,4133.76342773438,365.357062153341
274,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,7875916e-6106-48b4-964f-8e013da00f2e,3891.6083984375,317.165804913495
275,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,78485395-c03f-45f8-aad4-f8edb0a79c7a,172.541259765625,53.7206632804143
276,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,cca5fb4f-31e1-4474-9f64-275224b2881e,3977.24487304688,395.347428389606
277,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,3a9430f2-00bc-4212-8734-386e1f88637d,139.2509765625,64.1489835827197
278,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,9622385b-5a02-4f24-bcd9-9efb0ec96c87,5083.6484375,443.010653598698
279,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,67737b2a-97a5-45d9-b1e4-52d17a00e7f5,23.116943359375,20.5297164517316
280,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,befc9f7b-2895-460d-a3a3-4f45db0f75c0,4888.70263671875,362.658036065959
281,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,8286d440-9828-4552-aa7a-c456d73b7470,102.915771484375,49.0434151834965
282,Bridge Outline Features,Updated,,2017-12-18T00:00:00.000Z,A.Holland,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,f8c0851d-f6b4-424c-836d-644553b9e7b3,4693.4580078125,358.257111321496
283,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,763bf4a2-94b5-440a-b626-66ebf842a9df,5130.330078125,386.040706203939
284,Bridge Outline Features,Updated,,2017-12-18T00:00:00.000Z,A.Holland,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,21d7566b-4fa0-498b-8fd3-7e228ca9995d,2478.57495117188,231.591745694407
285,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,97cbdcfb-22f4-44e1-a2ee-0ef08102bfb7,1389.76831054688,211.998313838397
286,Bridge Outline Features,Updated,,2017-12-18T00:00:00.000Z,A.Holland,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,d5ab9df5-a664-4cd0-b06c-7b4314e89ef2,8981.81079101563,1511.83240869815
287,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,e870af6d-92c9-47bd-9915-f9bde4b44708,112.870849609375,58.5749666241861
288,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,fa70f4f2-03c7-479b-82fa-0807d74e8400,902.306640625,162.856109946217
289,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,dfac55ef-3fec-487c-bd6a-abc27194f1ae,2493.55346679688,308.743512326758
290,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,56d05274-d924-4b77-944a-95739b7fa46a,4065.00512695313,328.364521475262
291,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,a5d85afb-d848-4216-98b8-67daef5276bf,5074.05859375,326.930134401554
292,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,6579767a-c163-405b-bc96-a280c40ddb68,5123.16577148438,331.531420833564
293,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,0c1ac912-08e7-43d2-9492-c2f9a5d574a1,1070.86840820313,158.468138032411
294,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,a5813b5b-141f-4ae7-8f77-0d7ec9e16818,80.933349609375,43.7236485210663
295,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,47071351-2e3f-4a82-9da7-d00a3712ce99,170.6884765625,54.7113032762492
296,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,5d306fb3-0205-4c52-b928-445aaffeae0c,177.080810546875,54.4807921137765
297,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,06495adc-ee57-42e4-abc0-dc35a13536e6,130.1513671875,47.8547132828245
298,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,d053f435-fd3b-4780-abd5-80be75f78bd7,14817.8996582031,845.331769181246
299,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,216a3db7-1891-4f25-bc06-242f908db2df,14330.8666992188,824.860827981469
300,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,e746855d-8363-41f7-9bc7-d196eb40f098,616.441162109375,154.714401622265
301,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,6776155b-17a0-4219-acba-e73172e490ec,563.9248046875,133.433669461632
302,Bridge Outline Features,Updated,,2017-12-18T00:00:00.000Z,A.Holland,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,93357eb7-c3bb-452f-ac53-34af424a02d8,153184.195556641,3831.58682894671
