OBJECTID,Type,Status,SHAPE_Leng,Shape__Area,Shape__Length
17599,Orchard,New,1189.77207167,22874.2082519531,1189.77207167075
17600,Orchard,New,886.59906843,17239.8342285156,886.599068431107
17601,Orchard,New,3072.28929306,180287.701416016,3072.28929306806
17602,Orchard,New,1992.12419038,99566.6752929688,1992.12419038099
17603,Orchard,New,800.8765987,16871.8654785156,800.876598699973
17604,Orchard,New,866.737228764,13601.2114257813,866.737228762141
17605,Woodland Deciduous Vegetation Area,New,139.425052818,422.629150390625,139.425052818813
17606,Orchard,New,908.321108652,24692.3015136719,908.321108653008
17607,Orchard,New,1352.08867872,94005.0739746094,1352.08867872394
17608,Orchard,New,1061.76605553,51623.0200195313,1061.76605553053
17609,Orchard,New,1188.88678838,47411.8540039063,1188.88678837497
17610,Orchard,New,1040.95077022,30557.3793945313,1040.95077021158
17611,Orchard,New,341.428972848,7035.36962890625,341.428972847899
17612,Orchard,New,481.565618028,10839.6420898438,481.565618024813
17613,Orchard,New,1097.79870149,11842.8059082031,1097.79870148841
17614,Grassland Area,New,376.651840698,7587.16479492188,376.651840702431
17615,Grassland Area,New,1351.543632,42489.3793945313,1351.54363199148
17616,Grassland Area,New,2025.61458667,21829.6279296875,2025.61458667424
17617,Grassland Area,New,1599.79069759,117550.869628906,1599.79069759497
17618,Grassland Area,New,2112.68133854,33883.1188964844,2112.68133854339
17619,Grassland Area,New,1632.29965318,71039.484375,1632.29965317214
17620,Grassland Area,New,1727.47353067,182866.798828125,1727.47353066777
17621,Grassland Area,New,1782.10971144,74987.3576660156,1782.10971146089
17622,Grassland Area,New,2664.94962299,106564.147460938,2664.94962297009
17623,Grassland Area,New,2416.77524565,131241.150634766,2416.7752456543
17624,Grassland Area,New,1067.50860786,70447.7465820313,1067.50860785358
17625,Grassland Area,New,868.254216013,41523.5490722656,868.254216012168
17626,Grassland Area,New,1795.37494702,39633.2180175781,1795.37494702333
17627,Grassland Area,New,2066.00894483,32125.7919921875,2066.00894483215
17628,Grassland Area,New,4156.54694382,169183.454345703,4156.54694381023
17629,Grassland Area,New,809.302320181,17218.6186523438,809.302320170368
17630,Grassland Area,New,4361.02669926,52156.3837890625,4361.02669926357
17631,Grassland Area,New,1231.05967366,75723.3125,1231.0596736553
17632,Grassland Area,New,1601.61299659,46437.5837402344,1601.6129965818
17633,Grassland Area,New,3619.32440519,118570.740722656,3619.32440519667
17634,Grassland Area,New,2406.03600789,41867.5168457031,2406.0360078906
17635,Grassland Area,New,2753.7364863,81451.4829101563,2753.7364862925
17636,Grassland Area,New,2056.37581094,256247.555175781,2056.37581095163
17637,Grassland Area,New,1860.5925535,73248.6877441406,1860.59255349235
17638,Grassland Area,New,1633.43592554,165231.168457031,1633.43592554302
17639,Grassland Area,New,3880.9703003,369027.487792969,3880.97030030438
17640,Grassland Area,New,1562.18972056,26095.7941894531,1562.18972055613
17641,Grassland Area,New,610.792576667,5021.53759765625,610.792576683799
17642,Grassland Area,New,3345.76818838,148229.985595703,3345.76818838242
17643,Grassland Area,New,9516.34658914,234102.364990234,9516.34658913994
17644,Grassland Area,New,794.009232927,29520.7944335938,794.009232923078
17645,Grassland Area,New,1980.87733459,102274.796630859,1980.87733458898
17646,Grassland Area,New,3814.37228192,384949.826171875,3814.37228192196
17647,Grassland Area,New,3006.28246813,77698.2512207031,3006.28246812834
17648,Grassland Area,New,3167.04659158,251110.484375,3167.04659157632
17649,Grassland Area,New,4763.26675894,212047.711669922,4763.26675894833
17650,Grassland Area,New,6583.81620614,131174.355712891,6583.81620615411
17651,Grassland Area,New,2799.37887779,81486.986328125,2799.37887779305
17652,Grassland Area,New,3839.763571,164452.101318359,3839.76357099746
17653,Grassland Area,New,1173.91498015,77164.3696289063,1173.91498015614
17654,Grassland Area,New,950.953526507,10425.8598632813,950.953526508263
17655,Grassland Area,New,7341.63281409,145210.328857422,7341.63281407563
17656,Grassland Area,New,2157.01465481,52727.7163085938,2157.01465482512
17657,Grassland Area,New,1215.81825945,97138.8806152344,1215.81825945299
17658,Grassland Area,New,2221.6141957,177432.315185547,2221.61419569584
17659,Grassland Area,New,3118.17130282,110111.892333984,3118.17130282672
17660,Grassland Area,New,83.4289919738,417.110595703125,83.4289919717349
17661,Grassland Area,New,660.590561913,14433.0112304688,660.590561912429
17662,Grassland Area,New,2314.38775324,156880.536621094,2314.38775324892
17663,Grassland Area,New,2625.07107866,433706.275146484,2625.07107865967
17664,Grassland Area,New,1346.79244319,80875.5441894531,1346.79244319031
17665,Grassland Area,New,4848.53514443,503626.101318359,4848.53514441863
17666,Grassland Area,New,3178.71198934,145240.403564453,3178.71198934501
17667,Grassland Area,New,1425.91373139,84335.1823730469,1425.91373138061
17668,Grassland Area,New,3101.80625461,66131.4880371094,3101.8062546074
17669,Grassland Area,New,2604.39381967,88047.1899414063,2604.39381966617
17670,Grassland Area,New,3743.98696775,104501.136230469,3743.98696775846
17671,Grassland Area,New,1249.6860952,11040.3483886719,1249.68609518601
17672,Grassland Area,New,2658.25302666,40475.3444824219,2658.25302664888
17673,Grassland Area,New,1446.97177581,78966.3796386719,1446.97177580214
17674,Grassland Area,New,2213.69147174,174540.945800781,2213.69147175763
17675,Grassland Area,New,528.924787846,10177.236328125,528.924787843095
17676,Grassland Area,New,2741.83712792,53652.4533691406,2741.8371279242
17677,Grassland Area,New,1032.8241976,17931.3610839844,1032.82419760627
17678,Grassland Area,New,5565.33105759,252378.502441406,5565.33105758813
17679,Grassland Area,New,6188.2199635,148751.031494141,6188.21996351273
17680,Grassland Area,New,1557.96609156,69074.5266113281,1557.96609154959
17681,Grassland Area,New,1354.53613723,57665.6533203125,1354.53613723794
17682,Grassland Area,New,2559.32140042,80170.970703125,2559.32140042027
17683,Grassland Area,New,1772.37023612,71132.4133300781,1772.37023611579
17684,Grassland Area,New,1478.87068283,59551.4074707031,1478.87068282488
17685,Grassland Area,New,2834.30291887,40356.4074707031,2834.30291887013
17686,Grassland Area,New,1164.82593634,18449.4978027344,1164.82593633771
17687,Grassland Area,New,5142.21593373,253244.2890625,5142.21593374036
17688,Grassland Area,New,2718.11088971,79870.6333007813,2718.11088971626
17689,Grassland Area,New,327.908142912,2602.15356445313,327.9081429209
17690,Grassland Area,New,270.802339457,1937.08325195313,270.802339456502
17691,Grassland Area,New,2769.84924689,159501.461914063,2769.84924688958
17692,Grassland Area,New,245.904579497,2685.61401367188,245.904579505256
17693,Grassland Area,New,4106.48410628,97705.8112792969,4106.48410629273
17694,Grassland Area,New,301.734378911,4303.18041992188,301.734378908816
17695,Grassland Area,New,325.102043052,5642.16064453125,325.10204305451
17696,Grassland Area,New,834.830120083,13257.9506835938,834.830120076284
17697,Grassland Area,New,1176.86979654,54908.0202636719,1176.86979653454
17698,Grassland Area,New,4240.47073847,115406.076171875,4240.47073846022
17699,Grassland Area,New,962.946509302,12463.166015625,962.94650930102
17700,Grassland Area,New,3911.63443833,109160.609375,3911.63443834016
17701,Grassland Area,New,5661.42104849,319403.032470703,5661.42104848844
17702,Grassland Area,New,744.937715776,19178.6306152344,744.937715778829
17703,Grassland Area,New,718.117950731,9679.78442382813,718.117950726773
17704,Grassland Area,New,1347.90716436,45984.0783691406,1347.90716435616
17705,Grassland Area,New,553.469407735,7858.11254882813,553.469407736232
17706,Grassland Area,New,1464.07597005,18471.2368164063,1464.07597003362
17707,Grassland Area,New,1162.74897913,23731.97265625,1162.74897911637
17708,Grassland Area,New,947.099058635,21415.8537597656,947.099058628539
17709,Grassland Area,New,1929.3919082,31255.0227050781,1929.39190819519
17710,Grassland Area,New,1334.20395612,62172.7255859375,1334.20395612874
17711,Grassland Area,New,2073.92975619,183818.449707031,2073.92975618505
17712,Grassland Area,New,1141.05298657,38178.77734375,1141.05298656595
17713,Grassland Area,New,2746.24428446,128136.791748047,2746.2442844582
17714,Grassland Area,New,1967.61641229,45386.1391601563,1967.61641228502
17715,Grassland Area,New,2078.23815232,86007.4497070313,2078.2381523206
17716,Grassland Area,New,8047.63091671,688568.353271484,8047.63091670363
17717,Grassland Area,New,173.419020687,498.51611328125,173.419020684962
17718,Grassland Area,New,627.24944049,10043.9580078125,627.249440487778
17719,Grassland Area,New,525.542960052,10970.89453125,525.542960040559
17720,Grassland Area,New,1335.62547472,7065.57983398438,1335.62547472199
17721,Grassland Area,New,2450.70666277,107423.477294922,2450.70666277611
17722,Grassland Area,New,4056.04048301,79850.2373046875,4056.04048300534
17723,Grassland Area,New,1275.00683427,20797.2111816406,1275.00683426104
17724,Grassland Area,New,1518.40881308,31596.0561523438,1518.40881306971
17725,Grassland Area,New,578.585116115,9642.36572265625,578.585116113533
17726,Grassland Area,New,2056.73040931,104625.010253906,2056.73040930502
17727,Grassland Area,New,2395.02650299,144743.068359375,2395.02650299088
17728,Grassland Area,New,3350.47060154,79986.4997558594,3350.47060154075
17729,Grassland Area,New,1653.26900296,54057.8564453125,1653.26900297893
17730,Grassland Area,New,880.125380456,42510.615234375,880.125380455181
17731,Grassland Area,New,129.056044046,732.738525390625,129.056044045756
17732,Grassland Area,New,120.763451062,785.57080078125,120.763451067687
17733,Grassland Area,New,4526.10592004,109844.354003906,4526.10592003359
17734,Grassland Area,New,15125.5323446,657500.411865234,15125.5323446188
17735,Grassland Area,New,2887.15710834,48062.5197753906,2887.15710834685
17736,Grassland Area,New,1055.53835166,22302.6750488281,1055.53835165237
17737,Grassland Area,New,2927.45866329,24618.39453125,2927.45866329953
17738,Grassland Area,New,3955.31940219,174631.430664063,3955.31940219995
17739,Grassland Area,New,1103.69385943,13328.6333007813,1103.69385942983
17740,Grassland Area,New,1231.14095072,20960.3842773438,1231.14095072873
17741,Grassland Area,New,3525.30034999,63436.6162109375,3525.30034998327
17742,Grassland Area,New,2171.11367885,129768.221191406,2171.11367884351
17743,Grassland Area,New,2990.39661392,79548.7858886719,2990.39661392222
17744,Grassland Area,New,503.836819384,11737.3291015625,503.836819385182
17745,Grassland Area,New,5486.14946175,718711.746337891,5486.14946175068
17746,Grassland Area,New,1859.11088644,40213.9111328125,1859.1108864393
17747,Grassland Area,New,1360.86655556,35390.9213867188,1360.86655556436
17748,Grassland Area,New,1295.24359554,61330.2561035156,1295.24359554683
17749,Grassland Area,New,1239.52186966,74130.8503417969,1239.52186965012
17750,Grassland Area,New,2530.54546369,270318.288085938,2530.5454636861
17751,Grassland Area,New,1105.72826899,43748.3103027344,1105.72826897991
17752,Grassland Area,New,2784.84916517,140188.126464844,2784.8491651563
17753,Grassland Area,New,2806.2773698,177216.538574219,2806.27736978947
17754,Woodland Deciduous Vegetation Area,New,1222.63177568,13805.0061035156,1222.63177566968
17755,Grassland Area,New,1456.92671968,53109.8984375,1456.92671967707
17756,Grassland Area,New,3103.21533364,170415.647705078,3103.21533364938
17757,Grassland Area,New,3935.71950084,113527.353515625,3935.71950082482
17758,Grassland Area,New,2364.6394634,97745.8732910156,2364.63946340163
17759,Grassland Area,New,2661.07308873,187539.998535156,2661.07308872551
17760,Grassland Area,New,2605.00205595,104585.573730469,2605.00205595767
17761,Grassland Area,New,2742.17267079,77205.1662597656,2742.17267078272
17762,Grassland Area,New,4728.07929035,226092.892089844,4728.0792903577
17763,Grassland Area,New,2542.10426985,75949.3254394531,2542.10426985033
17764,Grassland Area,New,4702.22076945,216307.519775391,4702.22076942659
17765,Grassland Area,New,1949.67584359,55657.7438964844,1949.67584358665
17766,Grassland Area,New,3560.42362276,413216.208984375,3560.4236227592
17767,Grassland Area,New,1523.1158201,148653.978027344,1523.11582009336
17768,Grassland Area,New,11069.0913669,318868.463623047,11069.0913668999
17769,Grassland Area,New,915.086865194,31708.4885253906,915.086865187888
17770,Grassland Area,New,4387.94635442,131637.041015625,4387.94635442265
17771,Grassland Area,New,3378.66434378,76791.62890625,3378.66434379249
17772,Woodland Deciduous Vegetation Area,New,5810.62125321,626134.701171875,5810.62125320214
17773,Woodland Deciduous Vegetation Area,New,543.944743121,2862.61352539063,543.944743125802
17774,Woodland Coniferous Vegetation Area,New,1328.85773416,42786.7919921875,1328.85773415983
17775,Woodland Coniferous Vegetation Area,New,977.121674878,25900.1831054688,977.121674876316
17776,Woodland Deciduous Vegetation Area,New,908.797395941,28080.1733398438,908.797395948257
17777,Woodland Deciduous Vegetation Area,New,528.12915225,12662.9548339844,528.129152247386
17778,Woodland Deciduous Vegetation Area,New,127.696080775,269.264892578125,127.69608076741
17779,Woodland Deciduous Vegetation Area,New,220.538715674,523.147216796875,220.538715673839
17780,Woodland Deciduous Vegetation Area,New,1256.0892915,25561.0454101563,1256.08929150907
17781,Woodland Deciduous Vegetation Area,New,30436.4668747,4611912.22875977,30436.4668746809
17782,Woodland Deciduous Vegetation Area,New,1422.1350666,31247.0302734375,1422.13506659128
17783,Woodland Deciduous Vegetation Area,New,513.466536262,12073.4091796875,513.466536262717
17784,Woodland Deciduous Vegetation Area,New,4110.81598347,90419.8142089844,4110.81598346812
17785,Woodland Deciduous Vegetation Area,New,28.3218942991,48.000244140625,28.3218942938075
17786,Woodland Deciduous Vegetation Area,New,3292.49569967,166555.508300781,3292.49569967201
17787,Woodland Deciduous Vegetation Area,New,278.2985662,2309.55737304688,278.29856620118
17788,Grassland Area,New,19440.1229647,1410701.53955078,19440.1255496658
17789,Grassland Area,New,21234.7777202,1260137.1171875,21234.779915821
17790,Grassland Area,New,4276.23999274,258241.936279297,4276.23967398086
17791,Woodland Deciduous Vegetation Area,New,16140.1916732,1580213.96948242,16140.1944366657
17792,Woodland Deciduous Vegetation Area,New,3957.73656906,190467.366455078,3957.73625724728
17793,Woodland Deciduous Vegetation Area,New,1234.83085454,45256.0456542969,1234.83084058396
17794,Woodland Deciduous Vegetation Area,New,109.729885842,792.5205078125,109.729885840969
17795,Woodland Deciduous Vegetation Area,New,917.577349086,13380.5649414063,917.577349086856
17796,Woodland Deciduous Vegetation Area,New,151.963518854,519.51171875,151.963518858507
17797,Woodland Deciduous Vegetation Area,New,747.315213092,11554.1435546875,747.315213096578
17798,Woodland Deciduous Vegetation Area,New,234.40303872,2003.66455078125,234.403038725542
17799,Woodland Deciduous Vegetation Area,New,517.696472462,8382.19311523438,517.696472459935
17800,Woodland Deciduous Vegetation Area,New,1756.53360634,53366.0864257813,1756.53360634517
17801,Woodland Deciduous Vegetation Area,New,199.845944218,1378.79174804688,199.84594421451
17802,Woodland Deciduous Vegetation Area,New,124.141066389,397.46826171875,124.141066391272
17803,Woodland Deciduous Vegetation Area,New,309.391996949,2101.80419921875,309.391995876343
17804,Woodland Deciduous Vegetation Area,New,835.67982721,8111.14770507813,835.679912231249
17805,Woodland Deciduous Vegetation Area,New,10775.0057971,518285.073974609,10775.0047841538
17806,Woodland Deciduous Vegetation Area,New,382.052485791,3265.11938476563,382.052490829675
17807,Woodland Deciduous Vegetation Area,New,628.178753083,8204.07592773438,628.178767228966
17808,Woodland Deciduous Vegetation Area,New,19282.4347575,1291523.52758789,19282.4355107484
17809,Woodland Deciduous Vegetation Area,New,22043.1938303,2637522.01318359,22043.189776807
17810,Woodland Deciduous Vegetation Area,New,2574.61314583,45029.2795410156,2574.61299086998
17811,Woodland Deciduous Vegetation Area,New,2101.83643615,34866.0732421875,2101.83663511174
17812,Woodland Deciduous Vegetation Area,New,10996.2129168,471494.421875,10996.2125332928
17813,Woodland Deciduous Vegetation Area,New,792.483463652,13104.8942871094,792.483491726071
17814,Woodland Deciduous Vegetation Area,New,2182.93663097,65365.2111816406,2182.93637904651
17815,Woodland Deciduous Vegetation Area,New,661.549332471,6988.22314453125,661.549357124991
17816,Woodland Deciduous Vegetation Area,New,23000.6095959,1347288.30737305,23000.6087629428
17817,Woodland Deciduous Vegetation Area,New,61366.2231186,4647095.1394043,61366.2106785124
17818,Woodland Deciduous Vegetation Area,New,2125.85598435,61627.6369628906,2125.85659209376
17819,Woodland Deciduous Vegetation Area,New,8353.20047282,846205.760986328,8353.20203842341
17820,Woodland Deciduous Vegetation Area,New,54746.1934002,9218078.4675293,54746.1857360687
17821,Woodland Deciduous Vegetation Area,New,1748.32725575,33946.7421875,1748.32730999871
17822,Woodland Deciduous Vegetation Area,New,3638.52638571,58203.3483886719,3638.5263464455
17823,Woodland Deciduous Vegetation Area,New,15518.1250147,824607.631103516,15518.1269704646
17824,Woodland Deciduous Vegetation Area,New,1405.45086975,55168.3618164063,1405.450726221
17825,Woodland Deciduous Vegetation Area,New,2585.34857088,164695.729248047,2585.34849016206
17826,Woodland Deciduous Vegetation Area,New,10214.4397398,255199.106445313,10214.4392529081
17827,Woodland Deciduous Vegetation Area,New,38817.7217274,1680267.88964844,38817.7331443603
17828,Woodland Deciduous Vegetation Area,New,5593.7036808,196959.051269531,5593.70334941972
17829,Woodland Deciduous Vegetation Area,New,4171.32298125,314398.154296875,4171.32311784303
17830,Woodland Deciduous Vegetation Area,New,21712.636507,2721192.50415039,21712.63893375
17831,Woodland Deciduous Vegetation Area,New,4705.86060192,163741.076171875,4705.86043092989
17832,Woodland Deciduous Vegetation Area,New,15315.2956463,686661.615234375,15315.2982924085
17833,Woodland Deciduous Vegetation Area,New,7141.92608431,396001.323242188,7141.92703202148
17834,Grassland Area,New,3345.13439822,167398.120117188,3345.13403479712
17835,Grassland Area,New,1811.51029692,101198.546875,1811.51039162561
17836,Grassland Area,New,8871.51576368,725346.050537109,8871.51645346396
17837,Grassland Area,New,12902.3775995,850615.301269531,12902.3775990244
17838,Grassland Area,New,3472.26882784,197192.364257813,3472.26941042167
17839,Grassland Area,New,7168.20664967,567899.947753906,7168.2071082775
17840,Grassland Area,New,34938.9698741,3573755.39282227,34938.9721180239
17841,Grassland Area,New,2212.68811713,96605.6140136719,2212.68786969785
17842,Grassland Area,New,23208.0070066,2879385.07739258,23208.0069138498
17843,Grassland Area,New,15222.7557344,1106960.74316406,15222.7579017703
17844,Grassland Area,New,10658.1811406,543038.208007813,10658.1809917439
17845,Grassland Area,New,3050.05432025,120942.368896484,3050.05393078019
17846,Grassland Area,New,12499.6899466,973416.406738281,12499.6873696338
17847,Grassland Area,New,19854.8964066,1541138.20214844,19854.8961340488
17848,Grassland Area,New,2654.73891591,63854.916015625,2654.73930232469
17849,Woodland Deciduous Vegetation Area,New,5308.89950671,394734.858154297,5308.89840210845
17850,Grassland Area,New,36455.3730008,3290216.8581543,36455.3682733813
17851,Grassland Area,New,28393.6080329,1357496.73535156,28393.6047927863
17852,Grassland Area,New,21121.1156989,7400780.14233398,21121.112973151
17853,Grassland Area,New,26086.7461651,2206228.59790039,26086.7485251533
17854,Grassland Area,New,4943.33463344,91078.4497070313,4943.33469548447
17855,Grassland Area,New,4196.32721643,144371.806884766,4196.32713831598
17856,Grassland Area,New,7832.11346066,697948.465576172,7832.11593652878
17857,Grassland Area,New,24518.6515667,3212839.20532227,24518.6423596093
17858,Grassland Area,New,42271.6379904,6760744.33813477,42271.639917184
17859,Grassland Area,New,3569.84480772,83564.6022949219,3569.84453991657
17860,Grassland Area,New,63667.449975,19402581.4335938,63667.4536804299
17861,Grassland Area,New,2944.57383529,141957.190429688,2944.57431975236
17862,Grassland Area,New,17178.5761992,1324891.31933594,17178.5805280922
17863,Grassland Area,New,4249.85593156,109712.354736328,4249.85461386438
17864,Grassland Area,New,4158.26665134,272565.991943359,4158.2656158371
17865,Grassland Area,New,3277.15492336,155897.192626953,3277.15543964449
17866,Grassland Area,New,3869.02268087,140561.094238281,3869.02329321414
17867,Grassland Area,New,4746.9716727,278634.640380859,4746.97129641736
17868,Grassland Area,New,19021.6446991,1176673.56713867,19021.6461116579
17869,Grassland Area,New,8917.82977548,671144.403808594,8917.82690514016
17870,Grassland Area,New,5353.17013037,465840.638916016,5353.17148424297
17871,Grassland Area,New,17537.2345737,1347334.23950195,17537.2320745813
17872,Grassland Area,New,12787.5781806,1759791.5769043,12787.5754008555
17873,Grassland Area,New,25719.6773232,2183996.84619141,25719.676280522
17874,Grassland Area,New,2671.11884896,94607.8237304688,2671.1183260493
17875,Grassland Area,New,7736.81432636,605328.963378906,7736.81433783725
17876,Grassland Area,New,6195.62961626,157624.439453125,6195.63052160248
17877,Grassland Area,New,22980.2469015,1218948.703125,22980.2495888863
17878,Grassland Area,New,80161.9518706,7057361.84960938,80161.9462117415
17879,Grassland Area,New,4980.10100902,233841.409179688,4980.10080890719
17880,Grassland Area,New,1137.23755012,26355.5205078125,1137.23744994027
17881,Grassland Area,New,8216.3415022,343831.203857422,8216.34219590166
17882,Grassland Area,New,4555.38108557,353116.557861328,4555.38123946033
17883,Grassland Area,New,4409.25942933,296744.775390625,4409.2590663429
17884,Grassland Area,New,3440.00152668,180724.288818359,3440.00155470073
17885,Grassland Area,New,4637.61419188,207254.905273438,4637.6137465467
17886,Grassland Area,New,5157.1486356,279148.677246094,5157.14919459093
17887,Grassland Area,New,26844.5245311,1011227.62475586,26844.5276472297
17888,Grassland Area,New,4617.9635146,219620.602050781,4617.96239137098
17889,Grassland Area,New,14128.6113706,875511.395996094,14128.6118623725
17890,Grassland Area,New,1776.20063552,43650.5668945313,1776.20066361669
17891,Grassland Area,New,3452.69745492,199987.349853516,3452.69773545286
17892,Grassland Area,New,34191.3584686,3183229.42553711,34191.3639805519
17893,Grassland Area,New,1524.78551719,104488.15625,1524.78541571506
17894,Grassland Area,New,3354.85582313,274533.750488281,3354.85630603519
17895,Grassland Area,New,3683.80757494,187854.076904297,3683.80770943081
17896,Grassland Area,New,4170.62243353,165595.045410156,4170.62380629429
17897,Grassland Area,New,2233.42942169,83346.1518554688,2233.4293302142
17898,Grassland Area,New,6674.28310325,345159.260009766,6674.28273606897
17899,Grassland Area,New,4143.19055933,451969.325195313,4143.19021576187
17900,Grassland Area,New,6671.62151557,721248.934814453,6671.61852254468
17901,Grassland Area,New,2774.38654291,210552.254150391,2774.38642271743
17902,Grassland Area,New,21200.4458271,527962.665527344,21200.4483277444
17903,Grassland Area,New,2049.77093295,24020.9587402344,2049.77083258484
17904,Grassland Area,New,8940.44663101,155429.281005859,8940.445185249
17905,Grassland Area,New,4581.59184399,109241.374267578,4581.5926518409
17906,Grassland Area,New,5327.54998591,328207.056884766,5327.54977015199
17907,Grassland Area,New,4805.12325289,181704.079833984,4805.12379844554
17908,Grassland Area,New,6117.68892339,203576.537353516,6117.68936472212
17909,Grassland Area,New,3548.69742733,63905.87890625,3548.69756344694
17910,Grassland Area,New,2087.29650513,60713.6955566406,2087.29639312841
17911,Grassland Area,New,2975.73099152,115400.299804688,2975.73113239264
17912,Grassland Area,New,1320.8197291,21587.2751464844,1320.81987299413
17913,Grassland Area,New,36752.9733966,1224737.35913086,36752.9737416323
17914,Grassland Area,New,2641.14342099,129609.442871094,2641.14291620453
17915,Grassland Area,New,5890.30699654,94802.8786621094,5890.30682461576
17916,Grassland Area,New,24693.6403866,628293.18359375,24693.6411143492
17917,Grassland Area,New,16557.6529784,547709.299560547,16557.6499714602
17918,Grassland Area,New,1229.3176088,36959.6665039063,1229.31764609844
17919,Grassland Area,New,7676.37758292,289041.419433594,7676.37762246457
17920,Grassland Area,New,21653.6509472,1051470.48339844,21653.6526853717
17921,Grassland Area,New,19775.4005245,1083460.20776367,19775.3949023304
17922,Grassland Area,New,17564.5499382,520481.280273438,17564.553065817
17923,Grassland Area,New,5775.65001615,270284.433837891,5775.64993777124
17924,Grassland Area,New,5186.59102872,357776.134033203,5186.59079408258
17925,Grassland Area,New,40858.1562326,1843739.56030273,40858.171581405
17926,Grassland Area,New,2943.81629903,51171.3728027344,2943.8158122937
17927,Grassland Area,New,34022.7784297,1121637.30664063,34022.7847362539
17928,Grassland Area,New,7366.20301214,644708.593505859,7366.20621662717
17929,Grassland Area,New,8393.34484429,610357.660644531,8393.34384076171
17930,Grassland Area,New,12516.7156783,651051.907226563,12516.7125256524
17931,Grassland Area,New,11778.2216602,562922.892578125,11778.2207150071
17932,Grassland Area,New,5654.98957899,181531.799560547,5654.9884138738
17933,Grassland Area,New,4524.64734116,180640.230224609,4524.64725333113
17934,Grassland Area,New,13420.0921713,262402.041015625,13420.0958210775
17935,Grassland Area,New,2617.78605405,136431.827148438,2617.78577856737
17936,Grassland Area,New,5761.56792895,601375.712158203,5761.56974871537
17937,Grassland Area,New,5285.86660432,196092.472167969,5285.86656323537
17938,Grassland Area,New,15174.9405694,1516434.51123047,15174.9401085111
17939,Grassland Area,New,28297.110121,1327506.28613281,28297.1111309305
17940,Grassland Area,New,28140.991718,1495100.81835938,28140.9917241449
17941,Grassland Area,New,2551.07839153,71525.2512207031,2551.07846254585
17942,Grassland Area,New,6086.36002376,219599.0390625,6086.36031107051
17943,Grassland Area,New,11682.3737934,808662.881591797,11682.3739088099
17944,Grassland Area,New,5305.23188925,280209.540039063,5305.2318715155
17945,Grassland Area,New,16799.939467,962633.239013672,16799.9430667539
17946,Grassland Area,New,7890.28908622,336132.081298828,7890.28992890037
17947,Grassland Area,New,2588.37008256,89914.3986816406,2588.36945183142
17948,Grassland Area,New,2191.90047215,46559.9963378906,2191.90039910786
17949,Grassland Area,New,3750.81867378,105669.248535156,3750.81836755768
17950,Grassland Area,New,23225.4375466,1833567.42871094,23225.4355168414
17951,Grassland Area,New,6493.58523345,655224.606445313,6493.58510135803
17952,Grassland Area,New,4291.04660054,163276.272216797,4291.04668797165
17953,Grassland Area,New,5433.15466211,356122.270019531,5433.15551696056
17954,Grassland Area,New,17978.437152,945507.980224609,17978.4349644117
17955,Grassland Area,New,21426.8857361,608437.542724609,21426.8806036528
17956,Grassland Area,New,1110.48292536,52460.8134765625,1110.48295522861
17957,Grassland Area,New,12780.0166092,593454.255371094,12780.017074745
17958,Grassland Area,New,10475.4036915,343807.049560547,10475.4031051398
17959,Grassland Area,New,10145.2761723,325538.90625,10145.2758578732
17960,Grassland Area,New,15853.4928096,782270.826660156,15853.49150192
17961,Grassland Area,New,6224.88187991,149818.158203125,6224.88134522522
17962,Grassland Area,New,5289.65651242,253117.610107422,5289.65577514266
17963,Grassland Area,New,11424.5624816,442425.912109375,11424.5611881537
17964,Grassland Area,New,2294.44833271,65870.5124511719,2294.44853188295
17965,Grassland Area,New,14036.989101,728604.388671875,14036.988604443
17966,Grassland Area,New,4257.61339128,213815.195556641,4257.61349443043
17967,Grassland Area,New,20180.6750615,832641.612548828,20180.6727283642
17968,Grassland Area,New,11173.1704601,344551.226318359,11173.1684557727
17969,Grassland Area,New,900.844972009,12264.8869628906,900.845111748614
17970,Grassland Area,New,11294.3711861,521555.771484375,11294.3707924701
17971,Grassland Area,New,14026.0459137,672892.197753906,14026.0415845983
17972,Grassland Area,New,5024.49920589,183767.727783203,5024.50064756726
17973,Grassland Area,New,8075.98752724,634907.121337891,8075.98830352222
17974,Grassland Area,New,6952.67372854,439600.279296875,6952.67276314065
17975,Grassland Area,New,3654.60002929,62379.9226074219,3654.59992022095
17976,Grassland Area,New,1098.84338294,18557.6579589844,1098.84315074017
17977,Grassland Area,New,33417.6380811,1754387.7421875,33417.6367264427
17978,Grassland Area,New,18838.7374222,630859.603271484,18838.7379383693
17979,Grassland Area,New,920.817470146,11539.2475585938,920.817511416556
17980,Grassland Area,New,7518.38854933,491312.757080078,7518.38926521158
17981,Grassland Area,New,18515.3229939,352323.519287109,18515.3204450195
17982,Grassland Area,New,1205.11142113,59249.69921875,1205.11139539638
17983,Grassland Area,New,15971.1497355,315408.034912109,15971.14365233
17984,Grassland Area,New,3390.87619254,75364.7360839844,3390.87664321792
17985,Grassland Area,New,9720.51665694,152110.649169922,9720.5165890095
17986,Grassland Area,New,2698.09963589,269830.291259766,2698.09987633862
17987,Grassland Area,New,22444.3734141,1457861.22924805,22444.375102701
17988,Grassland Area,New,19781.8520074,1044692.35522461,19781.8571741503
17989,Grassland Area,New,10432.5850483,705668.427978516,10432.5865219316
17990,Grassland Area,New,13865.2177657,647798.392578125,13865.2183616046
