OBJECTID,DIVDSGNTR,BLKDSGNTR,DIVTYP,STATEDAREA,created_user,created_date,last_edited_user,last_edited_date,Shape__Area,Shape__Length
1726,Public Right Of Way,,Public Right Of Way,2.029 a,,,AANDREWS,2018-07-13T19:57:02.000Z,88373.4089355469,3168.93090169472
1727,Public Right Of Way,,Public Right Of Way,0.0135 a,,,AANDREWS,2018-07-13T19:57:02.000Z,588.059326171875,114.55402957808
1728,Public Right Of Way,,Public Right Of Way,1.211 a,,,AANDREWS,2018-07-13T19:57:02.000Z,52749.5229492188,3480.64748386985
1729,Public Right Of Way,,Public Right Of Way,0.4047 a,,,AANDREWS,2018-07-13T19:57:02.000Z,17656.8713378906,1472.66819313987
1730,Public Right Of Way,,Public Right Of Way,0.2196 a,,,AANDREWS,2018-07-13T19:57:02.000Z,9566.05712890625,1243.59770486505
1731,Public Right Of Way,,Public Right Of Way,0.0447 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1945.57983398438,348.359343292588
1732,Public Right Of Way,,Public Right Of Way,0.4487 a,,,AANDREWS,2018-07-13T19:57:02.000Z,19521.0852050781,906.278996104393
1733,Public Right Of Way,,Public Right Of Way,4.790 a,,,AANDREWS,2018-07-13T19:57:02.000Z,208644.474121094,8207.50989392045
1734,Public Right Of Way,,Public Right Of Way,1.681 a,,,AANDREWS,2018-07-13T19:57:02.000Z,73214.8508300781,3336.02497396941
1735,Public Right Of Way,,Public Right Of Way,0.3429 a,,,AANDREWS,2018-07-13T19:57:02.000Z,14928.169921875,798.434128234794
1736,Public Right Of Way,,Public Right Of Way,3.083 a,,,AANDREWS,2018-07-13T19:57:02.000Z,134302.856445313,5373.53480247486
1737,Public Right Of Way,,Public Right Of Way,0.0279 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1213.2509765625,533.889335878232
1738,Public Right Of Way,,Public Right Of Way,0.0469 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2044.29638671875,364.734775935703
1739,Public Right Of Way,,Public Right Of Way,0.0358 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1561.24926757813,202.457829506705
1740,Public Right Of Way,,Public Right Of Way,0.1748 a,,,AANDREWS,2018-07-13T19:57:02.000Z,7620.23706054688,491.368150834357
1741,Public Right Of Way,,Public Right Of Way,0.1789 a,,,AANDREWS,2018-07-13T19:57:02.000Z,7794.5224609375,1156.57502273163
1742,Public Right Of Way,,Public Right Of Way,0.1387 a,,,AANDREWS,2018-07-13T19:57:02.000Z,6042.80737304688,850.496133109042
1743,Public Right Of Way,,Public Right Of Way,0.1788 a,,,AANDREWS,2018-07-13T19:57:02.000Z,7788.63354492188,1155.27366105912
1744,Public Right Of Way,,Public Right Of Way,0.1387 a,,,AANDREWS,2018-07-13T19:57:02.000Z,6043.09008789063,850.075987122076
1745,Public Right Of Way,,Public Right Of Way,0.1939 a,,,AANDREWS,2018-07-13T19:57:02.000Z,8447.64135742188,1181.91343948558
1746,Public Right Of Way,,Public Right Of Way,17.16 a,,,AANDREWS,2018-07-13T19:57:02.000Z,747516.128173828,10869.4670653711
1747,Public Right Of Way,,Public Right Of Way,2.575 a,,,AANDREWS,2018-07-13T19:57:02.000Z,112165.051757813,5619.96354842965
1748,Public Right Of Way,,Public Right Of Way,0.1734 a,,,AANDREWS,2018-07-13T19:57:02.000Z,7555.45703125,646.991009797598
1749,Public Right Of Way,,Public Right Of Way,0.0469 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2044.19750976563,364.795404059944
1750,Public Right Of Way,,Public Right Of Way,0.8724 a,,,AANDREWS,2018-07-13T19:57:02.000Z,37961.1364746094,2409.90711008468
1751,Public Right Of Way,,Public Right Of Way,0.4723 a,,,AANDREWS,2018-07-13T19:57:02.000Z,20572.7717285156,1446.51163214177
1752,Public Right Of Way,,Public Right Of Way,0.5152 a,,,AANDREWS,2018-07-13T19:57:02.000Z,22440.0290527344,1775.91297977473
1753,Public Right Of Way,,Public Right Of Way,0.0514 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2237.20727539063,204.577719053401
1754,Public Right Of Way,,Public Right Of Way,1.312 a,,,AANDREWS,2018-07-13T19:57:02.000Z,57139.9880371094,3642.70837344511
1755,Public Right Of Way,,Public Right Of Way,2.034 a,,,AANDREWS,2018-07-13T19:57:02.000Z,88576.4741210938,4342.25115764309
1756,Public Right Of Way,,Public Right Of Way,0.0510 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2228.45483398438,227.830264576686
1757,Public Right Of Way,,Public Right Of Way,0.2452 a,,,AANDREWS,2018-07-13T19:57:02.000Z,10679.4313964844,617.912648620885
1758,Public Right Of Way,,Public Right Of Way,0.1131 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4925.20678710938,648.087256641967
1759,Public Right Of Way,,Public Right Of Way,0.0595 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2593.11474609375,441.137150530252
1760,Public Right Of Way,,Public Right Of Way,2.342 a,,,AANDREWS,2018-07-13T19:57:02.000Z,102004.571533203,6860.51587795192
1761,Public Right Of Way,,Public Right Of Way,0.2939 a,,,AANDREWS,2018-07-13T19:57:02.000Z,12800.4416503906,528.003286542472
1762,Public Right Of Way,,Public Right Of Way,0.3825 a,,,AANDREWS,2018-07-13T19:57:02.000Z,16663.5427246094,1392.27744459397
1763,Public Right Of Way,,Public Right Of Way,0.0941 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4101.076171875,265.951267201482
1764,Public Right Of Way,,Public Right Of Way,0.1427 a,,,AANDREWS,2018-07-13T19:57:02.000Z,6214.91137695313,394.794519586773
1765,Public Right Of Way,,Public Right Of Way,0.0389 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1696.29052734375,198.880543461738
1766,Public Right Of Way,,Public Right Of Way,0.9866 a,,,AANDREWS,2018-07-13T19:57:02.000Z,42976.0417480469,2664.77996392299
1767,Public Right Of Way,,Public Right Of Way,0.2177 a,,,AANDREWS,2018-07-13T19:57:02.000Z,9463.53637695313,483.953155545133
1768,Public Right Of Way,,Public Right Of Way,1.438 a,,,AANDREWS,2018-07-13T19:57:02.000Z,62623.6149902344,1067.97043558639
1769,Public Right Of Way,,Public Right Of Way,6.224 a,,,AANDREWS,2018-07-13T19:57:02.000Z,271096.270263672,8449.69731155335
1770,Public Right Of Way,,Public Right Of Way,10.99 a,,,AANDREWS,2018-07-13T19:57:02.000Z,478650.180419922,13555.1131324684
1771,Public Right Of Way,,Public Right Of Way,0.6684 a,,,AANDREWS,2018-07-13T19:57:02.000Z,29115.9294433594,1262.65759320133
1772,Public Right Of Way,,Public Right Of Way,0.3655 a,,,AANDREWS,2018-07-13T19:57:02.000Z,15921.4279785156,888.54035241065
1773,Public Right Of Way,,Public Right Of Way,0.3974 a,,,AANDREWS,2018-07-13T19:57:02.000Z,17377.1064453125,1336.81486692408
1774,Public Right Of Way,,Public Right Of Way,1.012 a,,,AANDREWS,2018-07-13T19:57:02.000Z,44100.2692871094,840.003946468579
1775,Public Right Of Way,,Public Right Of Way,1.746 a,,,AANDREWS,2018-07-13T19:57:02.000Z,76045.8054199219,3953.99131143003
1776,Public Right Of Way,,Public Right Of Way,0.5191 a,,,AANDREWS,2018-07-13T19:57:02.000Z,22611.2834472656,604.521712427852
1777,Public Right Of Way,,Public Right Of Way,0.1647 a,,,AANDREWS,2018-07-13T19:57:02.000Z,7173.5107421875,780.852238782698
1778,Public Right Of Way,,Public Right Of Way,3.169 a,,,AANDREWS,2018-07-13T19:57:02.000Z,138094.72265625,7424.14417531223
1779,Public Right Of Way,,Public Right Of Way,0.1730 a,,,AANDREWS,2018-07-13T19:57:02.000Z,7535.10766601563,391.840006615566
1780,Public Right Of Way,,Public Right Of Way,1.596 a,,,AANDREWS,2018-07-13T19:57:02.000Z,69514.8681640625,3022.80750375932
1781,Public Right Of Way,,Public Right Of Way,0.6642 a,,,AANDREWS,2018-07-13T19:57:02.000Z,28932.5190429688,1534.82481780423
1782,Public Right Of Way,,Public Right Of Way,0.0537 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2341.04150390625,301.945595402272
1783,Public Right Of Way,,Public Right Of Way,0.1848 a,,,AANDREWS,2018-07-13T19:57:02.000Z,8052.05322265625,454.001172485817
1784,Public Right Of Way,,Public Right Of Way,1.470 a,,,AANDREWS,2018-07-13T19:57:02.000Z,63952.6442871094,2453.70662883685
1785,Public Right Of Way,,Public Right Of Way,0.0136 a,,,AANDREWS,2018-07-13T19:57:02.000Z,594.406982421875,107.670413552212
1786,Public Right Of Way,,Public Right Of Way,3.130 a,,,AANDREWS,2018-07-13T19:57:02.000Z,136343.354003906,5403.93620990406
1787,Public Right Of Way,,Public Right Of Way,1.155 a,,,AANDREWS,2018-07-13T19:57:02.000Z,50283.328125,1721.87900489785
1788,Public Right Of Way,,Public Right Of Way,0.0657 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2862.88623046875,367.691362185171
1789,Public Right Of Way,,Public Right Of Way,1.839 a,,,AANDREWS,2018-07-13T19:57:02.000Z,80087.5424804688,4188.33905598577
1790,Public Right Of Way,,Public Right Of Way,0.2176 a,,,AANDREWS,2018-07-13T19:57:02.000Z,9476.75317382813,720.774929682313
1791,Public Right Of Way,,Public Right Of Way,0.1222 a,,,AANDREWS,2018-07-13T19:57:02.000Z,5320.998046875,627.191504804741
1792,Public Right Of Way,,Public Right Of Way,1.857 a,,,AANDREWS,2018-07-13T19:57:02.000Z,80855.1984863281,2816.40415094196
1793,Public Right Of Way,,Public Right Of Way,1.123 a,,,AANDREWS,2018-07-13T19:57:02.000Z,48832.8544921875,2527.18686195519
1794,Public Right Of Way,,Public Right Of Way,0.1278 a,,,AANDREWS,2018-07-13T19:57:02.000Z,5567.68505859375,660.317742672974
1795,Public Right Of Way,,Public Right Of Way,1.032 a,,,AANDREWS,2018-07-13T19:57:02.000Z,44947.33203125,2063.08432328486
1796,Public Right Of Way,,Public Right Of Way,1.564 a,,,AANDREWS,2018-07-13T19:57:02.000Z,68118.3933105469,4194.82885377614
1797,Public Right Of Way,,Public Right Of Way,1.553 a,,,AANDREWS,2018-07-13T19:57:02.000Z,67662.8146972656,4167.05338808936
1798,Public Right Of Way,,Public Right Of Way,0.2566 a,,,AANDREWS,2018-07-13T19:57:02.000Z,11178.865234375,1429.17338802162
1799,Public Right Of Way,,Public Right Of Way,5.847 a,,,AANDREWS,2018-07-13T19:57:02.000Z,254704.671875,10147.1914970304
1800,Public Right Of Way,,Public Right Of Way,0.0416 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1810.38427734375,362.774890368454
1801,Public Right Of Way,,Public Right Of Way,0.8796 a,,,AANDREWS,2018-07-13T19:57:02.000Z,38315.1889648438,2046.75108312144
1802,Public Right Of Way,,Public Right Of Way,0.2163 a,,,AANDREWS,2018-07-13T19:57:02.000Z,9423.85400390625,572.227873398085
1803,Public Right Of Way,,Public Right Of Way,28.59 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1245484.33959961,38067.7557940648
1804,Public Right Of Way,,Public Right Of Way,0.1861 a,,,AANDREWS,2018-07-13T19:57:02.000Z,8106.61157226563,508.510235554079
1805,Public Right Of Way,,Public Right Of Way,0.7241 a,,,AANDREWS,2018-07-13T19:57:02.000Z,31566.4689941406,1571.58653806438
1806,Public Right Of Way,,Public Right Of Way,1.590 a,,,AANDREWS,2018-07-13T19:57:02.000Z,69251.1958007813,1768.79279917716
1807,Public Right Of Way,,Public Right Of Way,3.265 a,,,AANDREWS,2018-07-13T19:57:02.000Z,142208.359619141,2981.55101496117
1808,Public Right Of Way,,Public Right Of Way,0.2728 a,,,AANDREWS,2018-07-13T19:57:02.000Z,11882.2998046875,1517.34064935294
1809,Public Right Of Way,,Public Right Of Way,0.2745 a,,,AANDREWS,2018-07-13T19:57:02.000Z,11959.2189941406,1526.85156391671
1810,Public Right Of Way,,Public Right Of Way,1.279 a,,,AANDREWS,2018-07-13T19:57:02.000Z,55689.3674316406,1790.66346569979
1811,Public Right Of Way,,Public Right Of Way,0.2763 a,,,AANDREWS,2018-07-13T19:57:02.000Z,12035.423828125,1536.35243150908
1812,Public Right Of Way,,Public Right Of Way,1.008 a,,,AANDREWS,2018-07-13T19:57:02.000Z,43860.3137207031,1957.87532704984
1813,Public Right Of Way,,Public Right Of Way,0.2799 a,,,AANDREWS,2018-07-13T19:57:02.000Z,12193.3637695313,1556.13667689178
1814,Public Right Of Way,,Public Right Of Way,0.3521 a,,,AANDREWS,2018-07-13T19:57:02.000Z,15338.2744140625,1573.71986838425
1815,Public Right Of Way,,Public Right Of Way,0.0735 a,,,AANDREWS,2018-07-13T19:57:02.000Z,3200.0458984375,240.156026466735
1816,Public Right Of Way,,Public Right Of Way,1.494 a,,,AANDREWS,2018-07-13T19:57:02.000Z,65087.1687011719,2211.38329648146
1817,Public Right Of Way,,Public Right Of Way,16.71 a,,,AANDREWS,2018-07-13T19:57:02.000Z,728115.774902344,22924.1990497577
1818,Public Right Of Way,,Public Right Of Way,5.257 a,,,AANDREWS,2018-07-13T19:57:02.000Z,228996.897216797,11036.6435690271
1819,Public Right Of Way,,Public Right Of Way,0.5694 a,,,AANDREWS,2018-07-13T19:57:02.000Z,24802.3520507813,2444.78138479994
1820,Public Right Of Way,,Public Right Of Way,1.278 a,,,AANDREWS,2018-07-13T19:57:02.000Z,55665.4333496094,2127.53623376031
1821,Public Right Of Way,,Public Right Of Way,0.4116 a,,,AANDREWS,2018-07-13T19:57:02.000Z,17874.7153320313,1205.81126112654
1822,Public Right Of Way,,Public Right Of Way,1.815 a,,,AANDREWS,2018-07-13T19:57:02.000Z,79048.9025878906,4857.13519893713
1823,Public Right Of Way,,Public Right Of Way,5.230 a,,,AANDREWS,2018-07-13T19:57:02.000Z,227830.766601563,12351.0433432686
1824,Public Right Of Way,,Public Right Of Way,18.88 a,,,AANDREWS,2018-07-13T19:57:02.000Z,822323.901611328,34265.0141895243
1825,Public Right Of Way,,Public Right Of Way,1.272 a,,,AANDREWS,2018-07-13T19:57:02.000Z,55407.806640625,2339.71292714732
1826,Public Right Of Way,,Public Right Of Way,0.4170 a,,,AANDREWS,2018-07-13T19:57:02.000Z,18162.3520507813,1167.05146250919
1827,Public Right Of Way,,Public Right Of Way,1.484 a,,,AANDREWS,2018-07-13T19:57:02.000Z,64624.8225097656,4031.52983371433
1828,Public Right Of Way,,Public Right Of Way,0.0929 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4038.52563476563,281.718403479724
1829,Public Right Of Way,,Public Right Of Way,5.079 a,,,AANDREWS,2018-07-13T19:57:02.000Z,221230.940429688,13237.1578388199
1830,Public Right Of Way,,Public Right Of Way,0.7009 a,,,AANDREWS,2018-07-13T19:57:02.000Z,30530.0847167969,847.445031153571
1831,Public Right Of Way,,Public Right Of Way,0.6985 a,,,AANDREWS,2018-07-13T19:57:02.000Z,30428.6884765625,1365.95170477041
1832,Public Right Of Way,,Public Right Of Way,0.1137 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4951.08666992188,366.073030418069
1833,Public Right Of Way,,Public Right Of Way,0.0313 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1361.7333984375,291.201723118373
1834,Public Right Of Way,,Public Right Of Way,0.0970 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4224.767578125,631.541506655331
1835,Public Right Of Way,,Public Right Of Way,0.0865 a,,,AANDREWS,2018-07-13T19:57:02.000Z,3768.78735351563,652.714059461696
1836,Public Right Of Way,,Public Right Of Way,0.1416 a,,,AANDREWS,2018-07-13T19:57:02.000Z,6166.35424804688,437.999219536929
1837,Public Right Of Way,,Public Right Of Way,0.0345 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1501.63745117188,585.958959220573
1838,Public Right Of Way,,Public Right Of Way,0.0626 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2725.08740234375,493.382453659015
1839,Public Right Of Way,,Public Right Of Way,0.7966 a,,,AANDREWS,2018-07-13T19:57:02.000Z,34702.0241699219,1159.87048133439
1840,Public Right Of Way,,Public Right Of Way,0.2100 a,,,AANDREWS,2018-07-13T19:57:02.000Z,9146.7939453125,1175.45041766145
1841,Public Right Of Way,,Public Right Of Way,0.0985 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4292.3740234375,772.394748934067
1842,Public Right Of Way,,Public Right Of Way,0.9555 a,,,AANDREWS,2018-07-13T19:57:02.000Z,41619.2238769531,2238.21638776993
1843,Public Right Of Way,,Public Right Of Way,0.2393 a,,,AANDREWS,2018-07-13T19:57:02.000Z,10422.841796875,1408.51288776733
1844,Public Right Of Way,,Public Right Of Way,12.24 a,,,AANDREWS,2018-07-13T19:57:02.000Z,532903.287597656,13308.4138058256
1845,Public Right Of Way,,Public Right Of Way,0.6728 a,,,AANDREWS,2018-07-13T19:57:02.000Z,29279.7998046875,1272.23461380462
1846,Public Right Of Way,,Public Right Of Way,0.4247 a,,,AANDREWS,2018-07-13T19:57:02.000Z,18480.453125,721.991129117573
1847,Public Right Of Way,,Public Right Of Way,0.6447 a,,,AANDREWS,2018-07-13T19:57:02.000Z,28084.693359375,1056.75219161985
1848,Public Right Of Way,,Public Right Of Way,0.6612 a,,,AANDREWS,2018-07-13T19:57:02.000Z,28803.6608886719,1793.37935603877
1849,Public Right Of Way,,Public Right Of Way,0.0661 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2880.74780273438,736.163180873129
1850,Public Right Of Way,,Public Right Of Way,0.1116 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4861.34594726563,420.324657700687
1851,Public Right Of Way,,Public Right Of Way,0.1407 a,,,AANDREWS,2018-07-13T19:57:02.000Z,6128.46606445313,1103.87550703843
1852,Public Right Of Way,,Public Right Of Way,0.5425 a,,,AANDREWS,2018-07-13T19:57:02.000Z,23633.8852539063,820.209421415594
1853,Public Right Of Way,,Public Right Of Way,0.3988 a,,,AANDREWS,2018-07-13T19:57:02.000Z,17372.1394042969,755.160752449817
1854,Public Right Of Way,,Public Right Of Way,0.7479 a,,,AANDREWS,2018-07-13T19:57:02.000Z,32567.3762207031,2104.09305395758
1855,Public Right Of Way,,Public Right Of Way,0.0225 a,,,AANDREWS,2018-07-13T19:57:02.000Z,974.56103515625,143.132162632547
1856,Public Right Of Way,,Public Right Of Way,0.8354 a,,,AANDREWS,2018-07-13T19:57:02.000Z,36350.0517578125,1460.86125082444
1857,Public Right Of Way,,Public Right Of Way,0.0637 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2773.669921875,271.639647922134
1858,Public Right Of Way,,Public Right Of Way,0.8445 a,,,AANDREWS,2018-07-13T19:57:02.000Z,36785.7658691406,2868.28621040032
1859,Public Right Of Way,,Public Right Of Way,0.0955 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4160.634765625,724.855693861706
1860,Public Right Of Way,,Public Right Of Way,7.958 a,,,AANDREWS,2018-07-13T19:57:02.000Z,346731.261474609,13705.5867823151
1861,Public Right Of Way,,Public Right Of Way,0.0268 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1158.212890625,160.229092391179
1862,Public Right Of Way,,Public Right Of Way,1.098 a,,,AANDREWS,2018-07-13T19:57:02.000Z,47847.7717285156,2299.30710333013
1863,Public Right Of Way,,Public Right Of Way,14.02 a,,,AANDREWS,2018-07-23T18:18:57.000Z,610863.017089844,15856.3090125675
1864,Public Right Of Way,,Public Right Of Way,0.4300 a,,,AANDREWS,2018-07-13T19:57:02.000Z,18731.4111328125,1308.60741580738
1865,Public Right Of Way,,Public Right Of Way,0.0478 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2080.24780273438,222.114962161093
1866,Public Right Of Way,,Public Right Of Way,0.0582 a,,,AANDREWS,2018-07-13T19:57:02.000Z,2525.54370117188,305.920654619921
1867,Public Right Of Way,,Public Right Of Way,1.328 a,,,AANDREWS,2018-07-13T19:57:02.000Z,57837.5090332031,4211.79086786202
1868,Public Right Of Way,,Public Right Of Way,0.2707 a,,,AANDREWS,2018-07-13T19:57:02.000Z,11791.9104003906,1493.54473746162
1869,Public Right Of Way,,Public Right Of Way,0.0274 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1192.99682617188,223.097962814616
1870,Public Right Of Way,,Public Right Of Way,0.0920 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4007.71752929688,532.906104891979
1871,Public Right Of Way,,Public Right Of Way,6.131 a,,,AANDREWS,2018-07-13T19:57:02.000Z,267116.892822266,8020.8489786281
1872,Public Right Of Way,,Public Right Of Way,27.30 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1189403.32250977,50694.6197388343
1873,Public Right Of Way,,Public Right Of Way,0.2694 a,,,AANDREWS,2018-07-13T19:57:02.000Z,11734.6259765625,777.913794550591
1874,Public Right Of Way,,Public Right Of Way,0.0409 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1780.04345703125,376.02307060926
1875,Public Right Of Way,,Public Right Of Way,0.0409 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1780.0244140625,376.012509104396
1876,Public Right Of Way,,Public Right Of Way,0.2217 a,,,AANDREWS,2018-07-13T19:57:02.000Z,9658.03247070313,928.927382828556
1877,Public Right Of Way,,Public Right Of Way,0.3242 a,,,AANDREWS,2018-07-13T19:57:02.000Z,14123.1047363281,930.348015390567
1878,Public Right Of Way,,Public Right Of Way,1.026 a,,,AANDREWS,2018-07-13T19:57:02.000Z,44673.9353027344,3045.78668552568
1879,Public Right Of Way,,Public Right Of Way,0.3135 a,,,AANDREWS,2018-07-13T19:57:02.000Z,13658.1079101563,1106.60427775001
1880,Public Right Of Way,,Public Right Of Way,0.3176 a,,,AANDREWS,2018-07-13T19:57:02.000Z,13832.7104492188,795.707084095761
1881,Public Right Of Way,,Public Right Of Way,0.4407 a,,,AANDREWS,2018-07-13T19:57:02.000Z,19194.7878417969,1230.1133725052
1882,Public Right Of Way,,Public Right Of Way,3.317 a,,,AANDREWS,2018-11-29T21:15:22.000Z,144475.181152344,4500.90244381338
1883,Public Right Of Way,,Public Right Of Way,4.222 a,,,AANDREWS,2018-07-13T19:57:02.000Z,183903.597900391,6250.21968647078
1884,Public Right Of Way,,Public Right Of Way,2.635 a,,,AANDREWS,2018-07-13T19:57:02.000Z,114763.063964844,5066.68832391077
1885,Public Right Of Way,,Public Right Of Way,0.7086 a,,,AANDREWS,2018-07-13T19:57:02.000Z,30864.7453613281,1743.15283280463
1886,Public Right Of Way,,Public Right Of Way,3.983 a,,,AANDREWS,2018-07-13T19:57:02.000Z,173511.064697266,2106.54009005817
1887,Public Right Of Way,,Public Right Of Way,1.139 a,,,AANDREWS,2018-07-13T19:57:02.000Z,49608.2307128906,880.477180761634
1888,Public Right Of Way,,Public Right Of Way,0.7446 a,,,AANDREWS,2018-07-13T19:57:02.000Z,32435.7456054688,727.285705042874
1889,Public Right Of Way,,Public Right Of Way,1.046 a,,,AANDREWS,2018-07-13T19:57:02.000Z,45560.4907226563,1726.9418588568
1890,Public Right Of Way,,Public Right Of Way,6.516 a,,,AANDREWS,2018-07-26T16:20:55.000Z,283697.936279297,9241.01933922674
1891,Public Right Of Way,,Public Right Of Way,0.8186 a,,,AANDREWS,2018-07-13T19:57:02.000Z,35659.451171875,1238.93535108941
1892,Public Right Of Way,,Public Right Of Way,0.5533 a,,,AANDREWS,2018-07-13T19:57:02.000Z,24101.6994628906,813.277864168159
1893,Public Right Of Way,,Public Right Of Way,0.9471 a,,,AANDREWS,2018-07-13T19:57:02.000Z,41255.9030761719,1972.35691405764
1894,Public Right Of Way,,Public Right Of Way,0.1414 a,,,AANDREWS,2018-07-13T19:57:02.000Z,6158.9931640625,817.870336809835
1895,Public Right Of Way,,Public Right Of Way,0.5190 a,,,AANDREWS,2018-07-13T19:57:02.000Z,22587.9916992188,839.775049539448
1896,Public Right Of Way,,Public Right Of Way,0.9446 a,,,AANDREWS,2018-07-13T19:57:02.000Z,41146.3647460938,2798.02594974916
1897,Public Right Of Way,,Public Right Of Way,0.2831 a,,,AANDREWS,2018-07-13T19:57:02.000Z,12332.6877441406,709.593064750888
1898,Public Right Of Way,,Public Right Of Way,0.1102 a,,,AANDREWS,2018-07-13T19:57:02.000Z,4799.48510742188,631.956810110065
1899,Public Right Of Way,,Public Right Of Way,0.0155 a,,,AANDREWS,2018-07-13T19:57:02.000Z,673.791259765625,118.403893607913
1900,Public Right Of Way,,Public Right Of Way,4.146 a,,,AANDREWS,2018-07-13T19:57:02.000Z,180626.788085938,7182.01135644255
1901,Public Right Of Way,,Public Right Of Way,0.6531 a,,,AANDREWS,2018-07-13T19:57:02.000Z,28449.390625,919.627587693501
1902,Public Right Of Way,,Public Right Of Way,4.147 a,,,AANDREWS,2018-07-13T19:57:02.000Z,180643.426513672,9636.69399895547
1903,Public Right Of Way,,Public Right Of Way,0.5666 a,,,AANDREWS,2018-07-13T19:57:02.000Z,24680.2368164063,900.844753005195
1904,Public Right Of Way,,Public Right Of Way,0.2585 a,,,AANDREWS,2018-07-13T19:57:02.000Z,11261.3742675781,810.744001838594
1905,Public Right Of Way,,Public Right Of Way,0.0790 a,,,AANDREWS,2018-07-13T19:57:02.000Z,3442.99853515625,384.271457070346
1906,Public Right Of Way,,Public Right Of Way,0.9926 a,,,AANDREWS,2018-07-13T19:57:02.000Z,43217.4125976563,1694.63059195962
1907,Public Right Of Way,,Public Right Of Way,0.0206 a,,,AANDREWS,2018-07-13T19:57:02.000Z,897.8505859375,132.696137740863
1908,Public Right Of Way,,Public Right Of Way,0.0323 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1408.45581054688,368.070906795592
1909,Public Right Of Way,,Public Right Of Way,2.417 a,,,AANDREWS,2018-07-13T19:57:02.000Z,105283.432861328,3338.90301570276
1910,Public Right Of Way,,Public Right Of Way,0.9658 a,,,AANDREWS,2018-07-13T19:57:02.000Z,42072.2885742188,2533.84504190767
1911,Public Right Of Way,,Public Right Of Way,0.5863 a,,,AANDREWS,2018-07-13T19:57:02.000Z,25537.8840332031,1483.68294032113
1912,Public Right Of Way,,Public Right Of Way,3.963 a,,,AANDREWS,2018-07-13T19:57:02.000Z,172647.450683594,6420.41790956087
1913,Public Right Of Way,,Public Right Of Way,0.1407 a,,,AANDREWS,2018-07-13T19:57:02.000Z,6129.21044921875,716.945017853682
1914,Public Right Of Way,,Public Right Of Way,0.6552 a,,,AANDREWS,2018-07-13T19:57:02.000Z,28541.8801269531,1146.46194959025
1915,Public Right Of Way,,Public Right Of Way,0.2724 a,,,AANDREWS,2018-07-13T19:57:02.000Z,11855.4775390625,644.715267172026
1916,Public Right Of Way,,Public Right Of Way,0.9497 a,,,AANDREWS,2018-07-13T19:57:02.000Z,41367.732421875,1503.4401183427
1917,Public Right Of Way,,Public Right Of Way,0.4201 a,,,AANDREWS,2018-07-13T19:57:02.000Z,18300.8698730469,849.088007011343
1918,Public Right Of Way,,Public Right Of Way,0.0893 a,,,AANDREWS,2018-07-13T19:57:02.000Z,3891.35571289063,630.306004438285
1919,Public Right Of Way,,Public Right Of Way,0.5747 a,,,AANDREWS,2018-07-13T19:57:02.000Z,25032.9462890625,1489.80933152606
1920,Public Right Of Way,,Public Right Of Way,2.727 a,,,AANDREWS,2018-07-13T19:57:02.000Z,118788.711425781,7101.7285613278
1921,Public Right Of Way,,Public Right Of Way,1.323 a,,,AANDREWS,2018-07-13T19:57:02.000Z,57648.4184570313,1342.21844636443
1922,Public Right Of Way,,Public Right Of Way,0.0275 a,,,AANDREWS,2018-07-13T19:57:02.000Z,1200.05151367188,316.114621951066
1923,Public Right Of Way,,Public Right Of Way,0.6336 a,,,AANDREWS,2018-07-13T19:57:02.000Z,27601.7680664063,1203.92913874261
1924,Public Right Of Way,,Public Right Of Way,4.483 a,,,AANDREWS,2018-07-13T19:57:02.000Z,195296.821533203,3849.89441802311
