OBJECTID,Status,Street,Block_Num,Area_Sq_Ft,Mowing,Weed_Spray,Fertilizer,Num_Trees,Tree_Trimming,Comments,MedianType,Compiler,Date_Modified,created_user,created_date,last_edited_user,last_edited_date,GlobalID,Shape__Area,Shape__Length
553,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,3234af53-3a6f-4200-a73b-02d680f56437,4211.482421875,672.483228769829
554,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,bc5cb608-b8ad-46b6-aba2-0c1f2d9be544,1334.64453125,509.484606297002
555,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,5c47b44d-66b3-4222-a813-577bc783e189,296.760009765625,74.6790906290558
556,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,d3fc4317-5243-4e1d-8d25-63b1e48707ab,322.14599609375,166.191146529797
557,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,d3f7a520-5467-49e5-b81f-14cab93a947d,303.235107421875,74.984495631403
558,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,5c57ebe4-ac83-4567-9e27-af6ec1577772,2866.58959960938,640.268774375475
559,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,8d532d42-a07a-49e4-8fee-77b6ab38c209,173.935302734375,54.9936909715845
560,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,b05328d0-ee4b-4b68-9207-30d8c1ec1507,1020.2197265625,763.318314965131
561,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,967c40d3-058c-4e47-8263-bdaa40f45fc3,46.919677734375,30.487367942877
562,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,e51b7097-04da-42b9-adb7-cb7cab730c92,315.20703125,71.8128106592434
563,Updated,,,,,,,,,part paved part grass,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,be6ee9ab-d000-4ea2-b307-daf82ec2a331,5010.83447265625,1196.3601998135
564,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,c889aa9e-348d-4d78-bd5d-ede1d15e81e7,904.664306640625,731.29099995849
565,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,23e8267e-48b4-4fda-af66-5121b8013f9e,375.196044921875,92.0488840281548
566,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,2691857b-3083-4e82-b5a6-6ec828a8bcd4,610.74658203125,444.869792797531
567,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,bd96f731-0dd6-467a-995e-bed3b08a6c09,240.591552734375,67.6616179589201
568,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,97b237c0-7bfe-49fe-9fe3-39cbd5e1b3d3,277.23095703125,72.134519889282
569,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,c184f604-28a8-4cdd-a97e-bd127dfcd9aa,197.739013671875,62.4265887160613
570,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,4b4783eb-2693-4391-a319-8f502e8c90bb,265.71142578125,71.4807952511208
571,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,a3506868-a2f1-4146-951c-b968d64ec5a4,195.97265625,57.9246130254916
572,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,0574becb-31fc-46a1-8bfc-4e85e90bc17e,230.21826171875,65.7078782837283
573,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,b2d17dc7-7001-45fb-8e67-281db0c6a67e,1742.123046875,568.000001936542
574,Updated,,,,,,,,,part paved part gras,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,71b07ef0-b9e1-43c9-9c8e-253126671804,2352.65869140625,517.052485919033
575,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,3b30e4a8-faf9-49c2-82cb-c0a1a7becd52,2842.33666992188,372.169733855618
576,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,4048ae91-0be1-4c4d-b92a-0eaf77695757,292.83837890625,124.941861523642
577,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,d1a6145e-4e0f-49e1-b9ea-0d72ad2bed32,963.53955078125,330.068258232837
578,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,06fa9726-1bcb-4118-af91-29048600a918,562.512939453125,228.619049009049
579,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,5ecbc054-025f-4e6f-ba4c-a0db3ec1dc4b,638.03173828125,535.040684547937
580,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,26f628ea-6218-4d60-90ca-d8795e1e78dc,456.87646484375,100.754449054268
581,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,30b1f37e-8cb9-4194-9364-e3e9cd6da734,1614.04223632813,271.418211639987
582,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,4bc0a147-4e94-423f-ac94-226397c00e25,195.62939453125,90.6730399874337
583,Updated,,,,,,,,,part paved part grass,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,12bbbbeb-8c44-47ec-8264-d5f7106b0091,3377.77075195313,642.619214248722
584,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,29dd9b61-ecae-49f3-8ee6-c39b1a9036d3,533.355712890625,243.708527770297
585,Updated,,,,,,,,,part grass part paved,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,4a6b6a1a-72cd-444a-b19e-26786c3df79a,820.00927734375,292.859552219405
586,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,aaa6ad2e-f7cc-4637-8d79-124ad3064a0c,175.93798828125,58.6799162577252
587,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,05e8964a-cfd2-44c8-ac7a-6a8fb7cb834e,614.55908203125,248.730722565647
588,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,7720e447-3a02-485a-b12c-5c6749cc7e23,419.239501953125,91.7968740315183
589,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,03d84f7a-6482-4cb0-8ccd-50147bfdca78,96.290771484375,48.7083803504531
590,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,4f768e86-0f9b-49f2-8167-87072c8dac81,1514.14404296875,354.134667784552
591,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,05018da8-bb8f-4a66-a8cd-fc67e6a2b8cf,2016.115234375,587.142159494907
592,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,d5515ebb-85a7-4c03-9757-26bdaa747070,1739.2578125,396.801090216854
593,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,511d4b98-f9fa-4b8e-91c2-87ce49e2f26e,2564.13403320313,282.03110076744
594,Updated,,,,,,,,,part paved part grass,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,cd389dad-bd58-4f98-9cf1-d07182553400,2935.61108398438,599.642806752423
595,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,4520f41f-4cfc-44f5-9740-bc08802b4b91,1765.42602539063,395.991494910868
596,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,f06ce921-f8bf-438c-9d0e-f43967b2f4f8,1776.607421875,395.726414671532
597,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,a5f4b043-50ec-4f17-a98c-00d2e6c6ee61,914.628173828125,234.281236313094
598,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,c230350b-1279-47bc-b318-92b2e1718432,1744.66381835938,395.744977489718
599,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,9f1450aa-7975-40b7-9ba0-e82ca2bc3e04,230.96826171875,66.5602839385245
600,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,b7f6910b-671f-4b4e-87ce-1b1653182d2e,2276.02807617188,434.865204892145
601,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,56cc8192-b7a2-4ce9-aad8-9b8c365ccd44,1253.5185546875,288.347425698691
602,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,616823ec-47bc-4596-ba60-41689c6594d3,4758.48486328125,1289.95135173771
603,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,c8792b60-bd0b-4464-8ecb-426dd1acee1b,1011.85375976563,132.532518204621
604,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,ac4bce8c-061c-4ac6-9988-bc9a2abf89df,210.6142578125,60.609435399829
605,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,fe4718a5-041d-4d9b-9f06-6de6adeba223,6576.61987304688,1261.64932259012
606,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,38e74e7c-6176-4ec3-92a1-0d9ff35c96d5,264.063720703125,68.8405455655111
607,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,f9da0ef0-1e1b-44cf-9ec3-8fa0a721a789,1300.3583984375,289.288006192175
608,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,783ff57c-0a24-4adc-aeee-8b7b546d4875,689.991943359375,167.58743787915
609,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,eeb4a205-2dbd-4bf8-8281-0b587f86ab52,837.660888671875,196.304988856031
610,Updated,,,,,,,,,part grass part paved ,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,bd22d2cd-8e31-4db5-9286-372f9ea514f1,3129.97265625,669.479605185058
611,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,4d8f69fb-d5eb-4e42-9938-703094c3ef72,5542.08129882813,1188.26484384025
612,Updated,,,,,,,,,part paved part grass,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,10a0c87a-7559-49a0-8311-2b6fa5f9daef,5419.70288085938,1262.47784322452
613,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,ce9decc8-ef52-4d89-a57e-09d28eac43b7,302.135498046875,195.99186579119
614,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,ee038074-b7ab-4589-b641-fbfd4cc23c9d,3752.81665039063,913.010181788738
615,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,472cd7af-b42c-4a9c-b2cf-f3cd944eed61,216.63330078125,60.7649802608592
616,Updated,,,,,,,,,part grass parrt paved,Grass,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,197919ac-7220-4232-9f23-5074f752ff0a,4454.57446289063,861.796776613893
617,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,1a62a50c-c942-4602-b66e-f3d92565856b,16990.8330078125,2397.60592612195
618,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,a2b02561-c74a-4977-a8d3-8d85764b9a87,1315.05419921875,599.317483788537
619,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,bd43a8ff-904b-4bfe-ac71-ee7c56b07cfc,14707.6962890625,2239.02352696684
620,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,6185b9c6-d929-4815-bdae-c57c190dee3e,1041.46655273438,168.343448418004
621,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,85220c6e-b968-419f-8d47-fc6822a5dc18,117.161865234375,45.4321628158586
622,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,82c3277b-a4fb-4241-b15b-8f57bde4a172,1763.20874023438,885.924673809656
623,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,2cd2b5b4-b378-45e8-a250-41c289048cf4,2129.3740234375,251.573167836521
624,Updated,,,,,,,,,part grass part paved,Grass,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,cff5271d-0f81-468e-9a06-c0e78e75df9a,3434.49584960938,566.999558307014
625,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,24e67f5a-021a-48d1-a1ed-92abd5f799e0,930.13623046875,456.036293581068
626,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,d8147848-0245-44b0-a31e-272cad43e0c8,436.524658203125,85.4154463507877
627,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,7acbcb3c-6e77-4c6c-9e57-1ea9e3e5687e,3702.44555664063,883.263252903556
628,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,3f978caf-4e07-49ae-a6de-5d70e7bdf6a1,11373.8930664063,490.688752855861
629,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,8dd663db-3666-4a2e-8f5e-1104baa67cc4,849.149169921875,281.699949412615
630,Updated,,,,,,,,,filled with rocks,Grass,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,f1329ec5-45b4-4b96-8021-bdd02781209c,689.09130859375,162.936287335754
631,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,63404b78-1d0f-496e-a947-6059772d77e2,111.827392578125,45.8566956699413
632,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,8fe7eeb8-eeb0-4e55-af28-13683d3b4446,8160.96435546875,759.039602031596
633,Updated,,,,,,,,,part grass part paved,Grass,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,3190cdf8-baa8-41cf-ae71-0bac0375f8ed,4477.54150390625,808.712128635462
634,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,c3bc8f2d-9862-4106-98f3-a47ccd6d1021,152.58154296875,55.6989091972198
635,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,8171a3d8-1964-400d-abc7-cc016ce1b153,52.2294921875,27.8040098721315
636,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,55b87ee5-2664-4ced-960f-b0f59d9026a1,196.760986328125,56.0062758955102
637,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,05d015b5-ba48-4cab-b6fa-ae830fe913db,182.9736328125,70.4841721351021
638,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,8b14a7b3-1673-4efb-81aa-0c7a576bc237,1605.47802734375,599.925304348308
639,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,ea993b78-674b-45b2-8164-8c192b193590,1019.73510742188,256.663959156389
640,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,3f20cfbe-adce-446c-90ef-d13b3ec5b16a,48.8076171875,34.0001734442131
641,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,8a55d968-1369-4af5-85de-c0e9927a0219,95.201171875,40.9330805004474
642,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,6dfb8946-5335-4815-896f-bd85d8bc8aef,39.17919921875,22.4316403648795
643,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,abf8fbfa-2d40-4b48-b81c-ffb64c2dc97f,46.454345703125,27.4453721777568
644,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,76fa7b7a-8a82-4121-991b-c9e782c5014b,58.331298828125,32.5377193914316
645,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,d44ecc4e-b37b-4157-8cee-9d1a71af62c3,63.96435546875,31.4936630993123
646,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,1b523e50-9e69-46d5-91e6-f3d317e3d16a,58.964599609375,32.0864703449915
647,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,3db7c46a-564e-40f1-a81b-b7db3e097fe0,54.1357421875,28.8471841489907
648,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,c77e8441-b79a-4eb9-8316-a58e561dfa9a,55.31982421875,33.578797484345
649,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,bc80a707-51f0-4e0c-a1ca-b6632562500c,62.272216796875,32.7887813093162
650,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,19941f69-2447-41ce-a47f-68f204a4a314,2999.96704101563,798.06108559757
651,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,c0e92866-d23d-4e79-97d6-234013b89728,11979.4404296875,2073.86493108727
652,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,0ff908f0-9a6e-4d1f-b3c9-93ab1efb5d15,2739.021484375,455.37752483498
653,Updated,,,,,,,,,,Paved,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,a6c838be-fb2d-442a-835c-9fe89583ac44,5409.80346679688,1317.74084191574
654,Updated,,,,,,,,,,Grass,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,c5bdb05a-53f6-4ad1-8cb5-9ce437244921,308.046630859375,62.4373898997039
655,New,,,,,,,,,part paved part grass,Grass,C.Wrice,2012-11-20T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,c952ad86-6361-481c-9d8e-88583b6ac3fe,5893.59619140625,1091.85436853149
