OBJECTID,Form,Id,ORIG_FID,GlobalID,Shape__Area,Shape__Length
955,Environmental Corridors,1,1,bc581f2e-fc7c-43a5-8b4b-432b13a6dd4e,0.048828125,1.42224362039462
956,Environmental Corridors,1,1,e4e28066-1281-4a80-89a3-ff84966977f1,41533303.173584,200612.998451778
957,Environmental Corridors,1,1,fa3bb24f-e3ed-42fd-9cc7-7af6d697e9d4,233869002.214355,1191563.44946729
958,Environmental Corridors,1,1,77e5cc9a-63fa-4217-982c-4b244b335944,10800960.8847656,79498.7159758907
959,Environmental Corridors,1,1,36df439c-1609-4cf5-87c2-9d9047f55b36,11446.4831542969,471.884645376355
960,Environmental Corridors,1,1,e329a9bc-5334-4ee3-97e3-5e081b1425da,1118073.51074219,10178.7963857307
961,Environmental Corridors,1,1,9d27f99c-a04c-4c17-8769-55ea91b6f941,215179.313720703,2676.9155281473
962,Environmental Corridors,1,1,f35ad87f-5e35-4a97-a678-0fc536a4a1bd,163528157.155029,617139.147030108
963,Environmental Corridors,1,1,4c592188-26f1-414c-aa58-657f6d4f7aee,940019504.970459,1521335.25813139
964,Environmental Corridors,1,1,32258667-53fe-4c99-8c30-e9d1cc71734e,244213.337158203,3114.0720359062
965,Environmental Corridors,1,1,6c829b1a-ab29-4b5e-92e8-0e1b0120b243,235211.613525391,2851.49393749908
966,Environmental Corridors,1,1,c0405a82-f51e-4b17-b8ef-37f5a3176bdf,5831745.95166016,38317.0682831818
967,Environmental Corridors,1,1,6f99c5eb-d731-4ba9-ac34-30a4652e5b3d,1494745.03320313,10286.6176453285
968,Environmental Corridors,1,1,2040abd0-6c2e-418b-a7bf-b459a003ed2f,13866930.8696289,77163.6395371828
969,Environmental Corridors,1,1,b01654e1-46c6-4701-9bc6-4964d9e4ed12,336223.359130859,2532.50789475536
970,Environmental Corridors,1,1,28530803-4263-48c1-8f2c-805063a70b63,282088.697021484,2702.28214187689
971,Environmental Corridors,1,1,f5106e4f-bfc2-411a-9134-39d56a3d2c06,607043.923583984,5195.15322837234
972,Environmental Corridors,1,1,0c96ca54-ad11-4e81-b935-b4020356b315,588254.111328125,5674.55428323476
973,Environmental Corridors,1,1,55124baf-b7de-436f-a3a3-d429fb62a23e,220538.755859375,2460.56825720694
974,Environmental Corridors,1,1,25ec469b-dfe1-447c-b281-4ee3507326c3,531079.042236328,3728.67973123885
975,Environmental Corridors,1,1,ed9f01d9-a217-4cce-832a-4e4283dbab5a,390622.986083984,4079.08168852737
976,Environmental Corridors,1,1,beeb6d9c-7b31-4d8c-8cd3-dd3485f9ddda,312726.982666016,2955.74752659001
977,Environmental Corridors,1,1,1d6a2859-8c27-40b8-aaef-e622097d1ee3,84343.291015625,2167.85517533511
978,Environmental Corridors,1,1,b6ad92d5-4208-4683-a24a-01f0e09d8d36,231179.292236328,3250.94949746779
979,Environmental Corridors,1,1,5ada4502-2eec-4d61-a505-aab23749df4a,292215.798095703,3277.40513717907
980,Environmental Corridors,1,1,de45d42a-7ba7-46d2-b3e0-81b906de6410,477326.488037109,5017.17035741706
981,Environmental Corridors,1,1,bc6e12e9-0d7e-4c21-b4d9-49356d5892ce,182188.751953125,2408.69993467216
982,Environmental Corridors,1,1,50b8f622-e727-48eb-bcc1-32b7ad3618fa,78889.5244140625,1734.82466366741
983,Environmental Corridors,1,1,2099727c-fdea-4c4a-9c7c-d18cf8e9c123,199443.616943359,2128.78166223038
984,Environmental Corridors,1,1,53faf7a0-fe20-43e3-a75c-d5bf7f8dd926,763655.708007813,7613.91783056934
985,Environmental Corridors,1,1,dff79306-53a0-44cc-bed4-10ebddccae31,384075.536621094,4283.23016987977
986,Environmental Corridors,1,1,f9c20a41-6a5b-452b-a7e0-77c096b24769,311768.020263672,3613.65799050558
987,Environmental Corridors,1,1,6a01cfb7-7ee2-4ccd-be33-59ae6e8a6b58,121612.665039063,1971.41334225372
988,Environmental Corridors,1,1,d623d936-9543-4469-8dc6-4cdb68bca01c,1762001.96899414,15089.9086653729
989,Environmental Corridors,1,1,0d679ffd-60a7-4ca4-b9e7-ce5175cc8bef,12612.5434570313,462.053156830228
990,Environmental Corridors,1,1,aa26318c-4e2e-46e8-b837-eb57b692a2a5,433208115.770752,1281754.84975037
991,Environmental Corridors,1,1,5ed24a3b-648c-40df-afbb-866b043db30e,359564.199462891,3263.81652005602
992,Environmental Corridors,1,1,3a28e4ad-ce95-4881-bfa2-46d721d7932a,943835.175292969,6865.87639213192
993,Environmental Corridors,1,1,90d8291e-4d9e-4799-bbc8-146b83e4598e,565844.240234375,6192.76308081004
994,Environmental Corridors,1,1,25854bb3-064a-4480-8fcf-59f535dd23ef,3818071.90625,16469.6207120423
995,Environmental Corridors,1,1,293d9951-fb12-462e-9e7e-890c099c3a3f,424597.562744141,4413.63141483401
996,Environmental Corridors,1,1,45016cf6-c241-46da-968d-d58ccb66af61,527794.918701172,5024.39288581371
997,Environmental Corridors,1,1,860335a4-3fa6-43ed-849c-7c127c410969,264935.262207031,3087.81113351228
998,Environmental Corridors,1,1,cb433c54-309e-413e-bdc3-3b235e896e16,1475775.57592773,11662.0420736245
999,Environmental Corridors,1,1,89e3e8be-645c-4577-8e29-7412358dff44,557422.228515625,4573.34983097234
1000,Environmental Corridors,1,1,4b0df14e-828d-4633-b5e6-c948a2fc87e6,402620.401123047,3431.1677800557
1001,Environmental Corridors,1,1,f440aed2-cb8a-441c-8a1a-4ef877e7c662,278518.682373047,3549.03196470632
1002,Environmental Corridors,1,1,cc424e46-a1be-415c-9230-1f04ae491fcf,208042.727783203,2407.35429869423
1003,Environmental Corridors,1,1,48fd4d29-6d39-4d76-b15f-3c458405eab7,102685.950439453,1768.96208121678
1004,Environmental Corridors,1,1,13e723d5-7315-4078-b0a7-c1295c4e9cba,254877.911865234,3007.8604845417
1005,Environmental Corridors,1,1,c6e171aa-959a-48a0-84e4-749bc08ef724,660435.141357422,4524.35972389547
1006,Environmental Corridors,1,1,76f3c3a6-71cc-456a-97e2-b123532d2ab3,452385.767578125,3982.30773780642
1007,Environmental Corridors,1,1,5b71ac25-22d4-4368-9341-b3cce02f1b9a,89083.6540527344,1482.83496648944
1008,Environmental Corridors,1,1,290cd372-3ad3-4623-b590-33a8585813b0,1341264.77709961,6361.59999919378
1009,Environmental Corridors,1,1,7255388d-192a-49b7-a26f-50a52d33a88c,240693.403564453,2764.47950801207
1010,Environmental Corridors,1,1,36fa7808-4d9e-4b3f-a6b0-b355817b240b,427832.448730469,5201.60120658617
1011,Environmental Corridors,1,1,4fb36e59-c6ff-4465-977f-cdbd1148c1c6,12169879.2648926,67535.2541099731
1012,Environmental Corridors,1,1,a25ed091-83bf-4909-b1f5-6acb659620f0,59637.5974121094,1312.52416148119
1013,Environmental Corridors,1,1,0d37016b-7313-4399-bede-a367b75081b7,300164.199951172,2936.02728054975
1014,Environmental Corridors,1,1,1d67f097-991c-490a-821c-df58e912ef87,1022379.01708984,8719.88436205774
1015,Environmental Corridors,1,1,4e1748da-6b60-4628-9899-2bb591c8c6ff,315983.655029297,2645.08581335242
1016,Environmental Corridors,1,1,5c1dd50e-40df-4b5c-a1ad-bb9b9fe03ce6,1495935.87988281,11880.8865838196
1017,Environmental Corridors,1,1,e679c629-98bf-4c06-861e-1a1c5652ba07,569405.497802734,4969.67379951613
1018,Environmental Corridors,1,1,79081f99-f27e-42b8-8547-bdcbdbaf6faf,752887.259521484,6419.66080195743
1019,Environmental Corridors,1,1,6a8e7a0f-0465-4c54-8c78-3ee295b0e988,219028.781005859,3182.10662350772
1020,Environmental Corridors,1,1,65daf7a4-6f08-4f55-a036-c38a7089ccb5,605256.672363281,5356.55308693418
1021,Environmental Corridors,1,1,f082c2d8-7475-4a44-bf92-05d4b2f5827d,1117314.01049805,5891.95646916346
1022,Environmental Corridors,1,1,82f7d036-de5e-4d26-89e5-36c3f4fdace6,244874.3125,3809.38766714086
1023,Environmental Corridors,1,1,9e205816-11fb-44ec-b400-7aec11d221f0,379359.557128906,3433.15676433994
1024,Environmental Corridors,1,1,e9108040-af42-4068-9834-e1a6294ba35d,327816.045410156,3081.21754780999
1025,Environmental Corridors,1,1,a759ecaf-d964-42e5-b1c5-741f395c53a2,1421310.18823242,10454.4889515294
1026,Environmental Corridors,1,1,1e01c18d-4f7a-4960-b476-acf14c2712f5,379465.041503906,6194.32349555129
1027,Environmental Corridors,1,1,1017160a-0dbf-4b1c-bbce-9672fe0a7bb2,44057.9091796875,1664.0440587473
1028,Environmental Corridors,1,1,9bf03626-7e31-4499-8552-6a840b393d7f,235775.071533203,2387.44062074398
1029,Environmental Corridors,1,1,d61b8542-a45d-4fbc-b2f6-edb353d199a1,182466.322265625,2133.8515011721
1030,Environmental Corridors,1,1,413d7c51-d34b-4b68-8c3d-1db2bc303204,7827.521484375,375.227790162033
1031,Environmental Corridors,1,1,5252a8c0-ddd7-46b3-9001-3fdc94e3ad21,1598.30224609375,253.693835874126
1032,Environmental Corridors,1,1,28f6752f-a77e-4f8d-a4be-d1793ea0cb4e,242837.277832031,3051.13871403245
1033,Environmental Corridors,1,1,4e9bec07-77bf-4ebc-930d-c5416ac94f63,347274.524414063,3438.96910998562
1034,Environmental Corridors,1,1,59c6fff9-b686-4571-a1c4-fa53d5224bcc,560024.618408203,4219.69298521466
1035,Environmental Corridors,1,1,8686f3c0-9661-4be5-bcc3-028a1b46790f,502832.75390625,5529.66902625883
1036,Environmental Corridors,1,1,2645b277-8fce-4b97-9139-9789d2d8e2a5,998090.182617188,7475.15660321267
1037,Environmental Corridors,1,1,e8f4fa1c-5a72-43b5-b23f-818ec45fa8a4,239981.500976563,2332.31680037261
1038,Environmental Corridors,1,1,7177e4ad-4bfb-4e07-83d0-7506304d19a6,506353.338378906,4040.72911152776
1039,Environmental Corridors,1,1,b3dd113e-5ae6-4624-803b-c89cb5b9bb7d,398935.836669922,4657.42153939186
1040,Environmental Corridors,1,1,ded0d179-9036-4ab8-a1cc-a082c9bbf91f,216075.552978516,2153.4364873578
1041,Environmental Corridors,1,1,5092d1e2-887a-4fac-8996-68fdbfe427b4,27777.3920898438,1074.44302744022
1042,Environmental Corridors,1,1,a225c58e-8ab1-4e72-b677-239112d7ea79,167259.713134766,1715.8898087173
1043,Environmental Corridors,1,1,c1ea23e2-81da-4a7c-b895-c060637e48f8,84972.9226074219,1266.55122889037
1044,Environmental Corridors,1,1,597ecc84-c2ee-42b7-87e0-bc238f7548c4,700587.236572266,7081.81596948871
1045,Environmental Corridors,1,1,f45a57de-b090-45fb-ae9c-e9ea55f414de,1513927.46972656,9361.31995953877
1046,Environmental Corridors,1,1,7c3fe572-37f7-432a-a941-23337f2b6d2a,198160.777099609,2692.12598562228
1047,Environmental Corridors,1,1,1239c821-81f0-4dd6-a0d9-06701baf6c03,4493.34936523438,369.69335048452
1048,Environmental Corridors,1,1,83032d70-10a2-4d2d-ba15-fb90b853c94d,8897667.54199219,35664.0779536919
1049,Environmental Corridors,1,1,33462fe3-cdba-4b4a-be3c-16ea014cff46,2122258.87524414,16999.107662136
1050,Environmental Corridors,1,1,816b3aaa-1dc5-4945-8330-b93fd6f36cf9,818754.114257813,6507.01259241415
1051,Environmental Corridors,1,1,20732844-284e-4150-8c0f-fde87d31471f,184401.341796875,3259.35808984901
1052,Environmental Corridors,1,1,20741716-b4aa-4e5b-b9c1-095c3b2536ce,221657.047851563,2128.18701034859
1053,Environmental Corridors,1,1,2562b016-21b7-475e-82bd-2698bb223af2,190272.168701172,1999.13348658471
1054,Environmental Corridors,1,1,73777893-c785-4420-8c54-7301672409c7,7070.072265625,449.784698380115
1055,Environmental Corridors,1,1,5922e8e5-2666-4052-8762-98de132e24a8,158014.022216797,1989.24440372335
1056,Environmental Corridors,1,1,1ef00ebd-21d3-4f57-9f69-0c831b21ce24,311345.483154297,3829.05803118865
1057,River Freight,1,1,2a4ffe54-686c-46f5-847e-0af0ed905a27,253991107.880371,88174.8655532634
1058,River Freight,1,1,d71cf181-7f8a-4796-8e77-4edf28e68498,411980664.515137,176464.877853392
